NO,PROBABILIDADE
1,1.0
83,0.48099999999999987
84,0.5179999999999999
85,0.5384617
86,0.4615386
87,0.5000002
88,0.5000002
89,0.4285713
90,0.5714284
91,0.5000001000000001
92,0.5000001000000001
93,0.4285713
94,0.5714284
95,0.5714284
96,0.4285713
