iter,est,no,usina,Indep,Coef
1,4,10,6,3000.0,0.0
1,4,19,6,23360.0,-30.0
1,4,28,6,28220.0,-30.0
1,4,37,6,25850.000000000004,-30.0
1,4,64,6,31429.999999999993,-30.0
1,4,46,6,33080.0,-30.0
1,4,52,6,21110.0,-30.0
1,4,73,6,38420.00000000001,-30.0
1,3,9,6,6000.0,0.0
1,3,27,6,41080.0,-30.0
1,3,63,6,31000.0,-30.0
1,3,72,6,57647.5,-30.0
1,2,26,6,22206.667227000005,-20.000000999999997
1,2,71,6,77585.00088825,-30.0
1,1,1,6,109066.4307781655,-30.0
2,4,10,6,3000.0,0.0
2,4,19,6,3000.0,0.0
2,4,28,6,12739.999999999993,-9.999999999999998
2,4,37,6,3000.0,0.0
2,4,64,6,13809.999999999993,-9.999999999999998
2,4,46,6,14359.999999999993,-9.999999999999998
2,4,52,6,3000.0,0.0
2,4,73,6,38420.0,-30.0
2,3,9,6,6000.0,0.0
2,3,27,6,41080.0,-30.0
2,3,63,6,31000.0,-30.0
2,3,72,6,57647.5,-30.0
2,2,26,6,22206.667227000005,-20.000000999999997
2,2,71,6,77585.00088825,-30.0
2,1,1,6,109066.4307781655,-30.0
3,4,10,6,3000.0,0.0
3,4,19,6,11119.999999999996,-9.999999999999998
3,4,28,6,28220.0,-30.0
3,4,37,6,11949.999999999998,-9.999999999999998
3,4,64,6,31430.0,-30.0
3,4,46,6,33080.0,-30.0
3,4,52,6,10370.0,-9.999999999999998
3,4,73,6,38420.00000000001,-30.0
3,3,9,6,6000.0,0.0
3,3,27,6,41079.999999999985,-30.0
3,3,63,6,24929.99999999999,-19.99999999999999
3,3,72,6,57647.5,-30.0
3,2,26,6,22206.667227000005,-20.000000999999997
3,2,71,6,77585.00088825,-30.0
3,1,1,6,109066.4307781655,-30.0
