etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,4,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,4,2,2,0.04167,1,6,6,1700.0,0.0,2109.0,1700.0,0.0,409.0
FW,4,2,5,0.04167,1,6,6,1700.0,0.0,2109.0,1700.0,0.0,409.0
FW,4,2,8,0.04167,1,6,6,1700.0,0.0,2109.0,1700.0,0.0,409.0
FW,4,2,11,0.04167,1,6,6,1500.0,0.0,2109.0,1500.0,2.2737367544323206e-13,608.9999999999998
FW,4,2,14,0.04167,1,6,6,1700.0,0.0,2109.0,1700.0,0.0,409.0
FW,4,2,17,0.04167,1,6,6,1500.0000000000002,0.0,2109.0,1500.0000000000002,0.0,608.9999999999998
FW,4,2,20,0.04167,1,6,6,1222.9999999999995,0.0,2109.0,1222.9999999999995,0.0,886.0000000000003
FW,4,2,23,0.04167,1,6,6,1500.0,0.0,2109.0,1500.0,-1.1368683772161603e-13,609.0000000000001
FW,4,2,26,0.04167,1,6,6,991.9999999999997,0.0,2109.0,991.9999999999997,0.0,1117.0000000000005
FW,4,2,29,0.04167,1,6,6,1138.9999999999998,0.0,1214.0,1138.9999999999998,0.0,75.00000000000018
FW,4,2,32,0.04167,1,6,6,1214.0,0.0,1214.0,1214.0,0.0,0.0
FW,4,2,35,0.04167,1,6,6,902.9999999999998,0.0,1214.0,902.9999999999998,0.0,311.0000000000002
FW,4,2,38,0.04167,1,6,6,131.99999999999997,0.0,1214.0,131.99999999999997,0.0,1082.0
FW,4,2,41,0.04167,1,6,6,460.9999999999998,0.0,1214.0,460.9999999999998,0.0,753.0000000000002
FW,4,2,44,0.04167,1,6,6,0.0,0.0,1214.0,0.0,0.0,1214.0
FW,4,2,47,0.04167,1,6,6,0.0,0.0,1214.0,0.0,0.0,1214.0
FW,4,2,50,0.04167,1,6,6,0.0,0.0,1214.0,0.0,0.0,1214.0
FW,4,2,53,0.04167,1,6,6,0.0,0.0,1214.0,0.0,0.0,1214.0
FW,4,2,56,0.04167,1,6,6,136.00000000000006,0.0,706.0,136.00000000000006,0.0,570.0
FW,4,2,59,0.04167,1,6,6,462.9999999999999,0.0,706.0,462.9999999999999,0.0,243.0000000000001
FW,4,2,62,0.04167,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
FW,4,2,65,0.04167,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
FW,4,2,68,0.04167,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
FW,4,2,71,0.04167,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
FW,4,3,3,1.0,1,6,6,1700.0,409.0,2381.0,1700.0,0.0,1090.0
FW,4,3,6,1.0,1,6,6,1700.0,409.0,2381.0,1700.0,0.0,1090.0
FW,4,3,9,1.0,1,6,6,1700.0,409.0,2381.0,1700.0,0.0,1090.0
FW,4,3,12,1.0,1,6,6,1690.0000000000005,608.9999999999998,1653.0,1690.0000000000005,0.0,571.9999999999995
FW,4,3,15,1.0,1,6,6,1700.0,409.0,1653.0,1700.0,0.0,362.0
FW,4,3,18,1.0,1,6,6,1500.0,608.9999999999998,1653.0,1500.0,0.0,762.0
FW,4,3,21,1.0,1,6,6,1500.0000000000005,886.0000000000003,1157.0,1500.0000000000005,0.0,543.0000000000002
FW,4,3,24,1.0,1,6,6,1500.0000000000002,609.0000000000001,1157.0,1500.0000000000002,-2.2737367544323206e-13,266.0
FW,4,3,27,1.0,1,6,6,1500.0000000000005,1117.0000000000005,1157.0,1500.0000000000005,0.0,774.0000000000002
FW,4,3,30,1.0,1,6,6,1500.0,75.00000000000018,1884.0,1500.0,0.0,459.0000000000002
FW,4,3,33,1.0,1,6,6,1545.0,0.0,1884.0,1545.0,-5.684341886080802e-14,339.00000000000006
FW,4,3,36,1.0,1,6,6,1500.0,311.0000000000002,1884.0,1500.0,0.0,695.0000000000002
FW,4,3,39,1.0,1,6,6,1500.0,1082.0,1137.0,1500.0,0.0,719.0000000000002
FW,4,3,42,1.0,1,6,6,1500.0,753.0000000000002,1137.0,1500.0,0.0,390.0000000000002
FW,4,3,45,1.0,1,6,6,1415.0,1214.0,1137.0,1415.0,0.0,936.0
FW,4,3,48,1.0,1,6,6,1046.9999999999995,1214.0,704.0,1046.9999999999995,0.0,871.0000000000003
FW,4,3,51,1.0,1,6,6,1381.0,1214.0,704.0,1381.0,0.0,537.0000000000002
FW,4,3,54,1.0,1,6,6,847.0,1214.0,704.0,847.0,0.0,1071.0
FW,4,3,57,1.0,1,6,6,1500.0,570.0,1588.0,1500.0,0.0,658.0000000000001
FW,4,3,60,1.0,1,6,6,1500.0,243.0000000000001,1588.0,1500.0,0.0,331.0000000000001
FW,4,3,63,1.0,1,6,6,1413.0,706.0,1588.0,1413.0,0.0,881.0
