NOME_UHE,NO,VAZAO
6,1,0.0
275,1,0.0
6,2,1548.0
275,2,22311.0
6,3,905.0
275,3,25713.0
6,4,1060.0
275,4,23563.0
6,5,1548.0
275,5,22311.0
6,6,905.0
275,6,25713.0
6,7,568.0
275,7,19348.0
6,8,1548.0
275,8,22311.0
6,9,905.0
275,9,25713.0
6,10,755.0
275,10,29560.0
6,11,1548.0
275,11,22311.0
6,12,1996.0
275,12,27918.0
6,13,1429.0
275,13,25083.0
6,14,1548.0
275,14,22311.0
6,15,1996.0
275,15,27918.0
6,16,925.0
275,16,20812.0
6,17,1548.0
275,17,22311.0
6,18,1996.0
275,18,27918.0
6,19,1133.0
275,19,31053.0
6,20,1548.0
275,20,22311.0
6,21,1311.0
275,21,18821.0
6,22,1198.0
275,22,18783.0
6,23,1548.0
275,23,22311.0
6,24,1311.0
275,24,18821.0
6,25,699.0
275,25,14811.0
6,26,1548.0
275,26,22311.0
6,27,1311.0
275,27,18821.0
6,28,897.0
275,28,24878.0
6,29,1682.0
275,29,10414.0
6,30,975.0
275,30,16787.0
6,31,1108.0
275,31,17612.0
6,32,1682.0
275,32,10414.0
6,33,975.0
275,33,16787.0
6,34,613.0
275,34,13723.0
6,35,1682.0
275,35,10414.0
6,36,975.0
275,36,16787.0
6,37,805.0
275,37,23732.0
6,38,1682.0
275,38,10414.0
6,39,2071.0
275,39,19077.0
6,40,1480.0
275,40,19212.0
6,41,1682.0
275,41,10414.0
6,42,2071.0
275,42,19077.0
6,43,974.0
275,43,15212.0
6,44,1682.0
275,44,10414.0
6,45,2071.0
275,45,19077.0
6,46,1184.0
275,46,25297.0
6,47,1682.0
275,47,10414.0
6,48,1388.0
275,48,10517.0
6,49,1249.0
275,49,13177.0
6,50,1682.0
275,50,10414.0
6,51,1388.0
275,51,10517.0
6,52,748.0
275,52,9761.0
6,53,1682.0
275,53,10414.0
6,54,1388.0
275,54,10517.0
6,55,949.0
275,55,19376.0
6,56,691.0
275,56,11455.0
6,57,486.0
275,57,17581.0
6,58,747.0
275,58,18146.0
6,59,691.0
275,59,11455.0
6,60,486.0
275,60,17581.0
6,61,297.0
275,61,14218.0
6,62,691.0
275,62,11455.0
6,63,486.0
275,63,17581.0
6,64,441.0
275,64,24255.0
6,65,691.0
275,65,11455.0
6,66,1494.0
275,66,19863.0
6,67,1102.0
275,67,19737.0
6,68,691.0
275,68,11455.0
6,69,1494.0
275,69,19863.0
6,70,607.0
275,70,15706.0
6,71,691.0
275,71,11455.0
6,72,1494.0
275,72,19863.0
6,73,799.0
275,73,25811.0
6,74,691.0
275,74,11455.0
6,75,810.0
275,75,11225.0
6,76,865.0
275,76,13660.0
6,77,691.0
275,77,11455.0
6,78,810.0
275,78,11225.0
6,79,392.0
275,79,10176.0
6,80,691.0
275,80,11455.0
6,81,810.0
275,81,11225.0
6,82,557.0
275,82,19855.0
