NO,PROBABILIDADE
1,1.0
3,1.0
4,1.0
7,0.5
10,0.5
31,0.3333333
34,0.3333333
37,0.3333333
58,0.3333333
61,0.3333333
64,0.3333333
83,0.296
84,0.33299999999999996
85,0.33299999999999996
86,0.037
87,0.75
88,0.25
89,0.6666666
90,0.3333333
91,0.3333333
92,0.6666666
93,0.3333334
94,0.5000001000000001
95,0.1666667
96,0.3333334
97,0.5000001000000001
98,0.1666667
99,0.3333334
100,0.5000001000000001
101,0.1666667
