NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
297,4,1,4,0.3
143,6,1,3,0.4167
6,7,1,4,1.0
84,13,1,4,0.2
186,16,1,4,0.3
84,19,1,4,0.4
297,22,1,4,0.1
144,28,1,4,0.25
105,31,1,4,0.3
57,37,1,4,0.3077
126,43,1,4,0.5
81,46,1,4,0.5
101,51,1,3,0.3333
51,52,1,4,1.0
297,55,1,4,0.3
1,56,19,2,0.005
56,57,1,3,1.0
57,58,1,4,0.3077
105,61,1,4,0.1
1,68,23,2,0.002
68,69,1,3,1.0
69,70,1,4,1.0
198,73,1,4,0.3333
285,76,1,4,0.4
57,79,1,4,0.0769
1,80,27,2,0.002
80,81,1,3,1.0
81,82,1,4,0.5
1,83,28,2,0.003
83,84,1,3,1.0
84,85,1,4,0.4
186,88,1,4,0.3
1,89,30,2,0.003
89,90,1,3,1.0
90,91,1,4,0.6667
294,94,1,4,0.3077
102,97,1,4,0.5
57,100,1,4,0.3077
1,101,34,2,0.003
101,102,1,3,0.6667
102,103,1,4,0.5
1,104,35,2,0.005
104,105,1,3,0.8
105,106,1,4,0.3
162,109,1,4,0.25
204,112,1,4,0.3333
282,115,1,4,0.5
281,120,1,3,0.3333
120,121,1,4,1.0
264,124,1,4,0.3333
143,126,1,3,0.1667
126,127,1,4,0.5
291,130,1,4,0.5
255,133,1,4,0.5
168,136,1,4,0.5
236,138,1,3,0.2
138,139,1,4,1.0
1,143,48,2,0.007
143,144,1,3,0.4167
144,145,1,4,0.75
210,151,1,4,0.3333
285,157,1,4,0.2
1,161,54,2,0.004
161,162,1,3,1.0
162,163,1,4,0.75
191,168,1,3,0.4
168,169,1,4,0.5
186,175,1,4,0.1
237,181,1,4,0.3
105,184,1,4,0.3
1,185,62,2,0.004
185,186,1,3,1.0
186,187,1,4,0.3
1,188,63,2,0.005
188,189,1,3,1.0
189,190,1,4,0.4444
1,191,64,2,0.005
191,192,1,3,0.6
192,193,1,4,0.6667
1,197,66,2,0.003
197,198,1,3,1.0
198,199,1,4,0.6667
1,203,68,2,0.003
203,204,1,3,1.0
204,205,1,4,0.6667
1,206,69,2,0.004
206,207,1,3,0.75
207,208,1,4,1.0
1,209,70,2,0.003
209,210,1,3,1.0
210,211,1,4,0.6667
1,212,71,2,0.003
212,213,1,3,1.0
213,214,1,4,0.6667
270,217,1,4,0.4444
237,220,1,4,0.3
206,222,1,3,0.25
222,223,1,4,1.0
237,226,1,4,0.1
254,228,1,3,0.3333
228,229,1,4,1.0
294,232,1,4,0.0769
189,235,1,4,0.1111
1,236,79,2,0.005
236,237,1,3,0.8
237,238,1,4,0.3
270,244,1,4,0.1111
213,247,1,4,0.3333
276,253,1,4,0.5
1,254,85,2,0.003
254,255,1,3,0.6667
255,256,1,4,0.5
294,259,1,4,0.3077
90,262,1,4,0.3333
1,263,88,2,0.003
263,264,1,3,1.0
264,265,1,4,0.6667
192,268,1,4,0.3333
1,269,90,2,0.005
269,270,1,3,1.0
270,271,1,4,0.4444
1,275,92,2,0.003
