NOME_UHE,NO,VAZAO
1,1,0
1,2,94
1,3,159
1,4,108
1,5,95
1,6,164
1,7,108
1,8,95
1,9,158
1,10,100
1,11,92
1,12,141
1,13,98
1,14,88
1,15,131
1,16,88
1,17,101
1,18,148
1,19,99
1,20,102
1,21,173
1,22,108
1,23,86
1,24,132
1,25,85
1,26,97
1,27,165
1,28,111
1,29,96
1,30,160
1,31,106
1,32,98
1,33,161
1,34,110
1,35,98
1,36,164
1,37,111
1,38,90
1,39,145
1,40,101
1,41,92
1,42,146
1,43,100
1,44,101
1,45,169
1,46,110
1,47,90
1,48,167
1,49,100
1,50,102
1,51,171
1,52,107
1,53,97
1,54,169
1,55,110
1,56,93
1,57,150
1,58,105
1,59,101
1,60,147
1,61,98
1,62,86
1,63,132
1,64,94
1,65,86
1,66,136
1,67,84
1,68,87
1,69,133
1,70,95
1,71,89
1,72,132
1,73,91
1,74,92
1,75,141
1,76,96
1,77,91
1,78,147
1,79,103
1,80,100
1,81,169
1,82,109
1,83,95
1,84,144
1,85,99
1,86,88
1,87,131
1,88,91
1,89,98
1,90,145
1,91,93
1,92,93
1,93,151
1,94,103
1,95,93
1,96,151
1,97,92
1,98,90
1,99,142
1,100,100
1,101,91
1,102,158
1,103,94
1,104,99
1,105,155
1,106,103
1,107,94
1,108,169
1,109,105
1,110,97
1,111,163
1,112,104
1,113,99
1,114,147
1,115,95
1,116,86
1,117,142
1,118,88
1,119,99
1,120,143
1,121,95
1,122,92
1,123,166
1,124,100
1,125,94
1,126,160
1,127,107
1,128,99
1,129,152
1,130,97
1,131,95
1,132,145
1,133,95
1,134,94
1,135,142
1,136,91
1,137,100
1,138,151
1,139,100
1,140,87
1,141,135
1,142,84
1,143,93
1,144,158
1,145,108
1,146,96
1,147,171
1,148,106
1,149,87
1,150,140
1,151,86
2,1,0
2,2,0
2,3,0
2,4,0
2,5,0
2,6,0
2,7,0
2,8,0
2,9,0
2,10,0
2,11,0
2,12,0
2,13,0
2,14,0
2,15,0
2,16,0
2,17,0
2,18,0
2,19,0
2,20,0
2,21,0
2,22,0
2,23,0
2,24,0
2,25,0
2,26,0
2,27,0
2,28,0
2,29,0
2,30,0
2,31,0
2,32,0
2,33,0
2,34,0
2,35,0
2,36,0
2,37,0
2,38,0
2,39,0
2,40,0
2,41,0
2,42,0
2,43,0
2,44,0
2,45,0
2,46,0
2,47,0
2,48,0
2,49,0
2,50,0
2,51,0
2,52,0
2,53,0
2,54,0
2,55,0
2,56,0
2,57,0
2,58,0
2,59,0
2,60,0
2,61,0
2,62,0
2,63,0
2,64,0
2,65,0
2,66,0
2,67,0
2,68,0
2,69,0
2,70,0
2,71,0
2,72,0
2,73,0
2,74,0
2,75,0
2,76,0
2,77,0
2,78,0
2,79,0
2,80,0
2,81,0
2,82,0
2,83,0
2,84,0
2,85,0
2,86,0
2,87,0
2,88,0
2,89,0
2,90,0
2,91,0
2,92,0
2,93,0
2,94,0
2,95,0
2,96,0
2,97,0
2,98,0
2,99,0
2,100,0
2,101,0
2,102,0
2,103,0
2,104,0
2,105,0
2,106,0
2,107,0
2,108,0
2,109,0
2,110,0
2,111,0
2,112,0
2,113,0
2,114,0
2,115,0
2,116,0
2,117,0
2,118,0
2,119,0
2,120,0
2,121,0
2,122,0
2,123,0
2,124,0
2,125,0
2,126,0
2,127,0
2,128,0
2,129,0
2,130,0
2,131,0
2,132,0
2,133,0
2,134,0
2,135,0
2,136,0
2,137,0
2,138,0
2,139,0
2,140,0
2,141,0
2,142,0
2,143,0
2,144,0
2,145,0
2,146,0
2,147,0
2,148,0
2,149,0
2,150,0
2,151,0
6,1,0
6,2,405
6,3,637
6,4,518
6,5,386
6,6,620
6,7,530
6,8,381
6,9,600
6,10,534
6,11,390
6,12,559
6,13,521
6,14,409
6,15,684
6,16,559
6,17,364
6,18,643
6,19,577
6,20,402
6,21,869
6,22,602
6,23,413
6,24,722
6,25,563
6,26,409
6,27,694
6,28,539
6,29,377
6,30,562
6,31,512
6,32,418
6,33,641
6,34,534
6,35,414
6,36,665
6,37,538
6,38,405
6,39,557
6,40,501
6,41,386
6,42,555
6,43,520
6,44,425
6,45,716
6,46,545
6,47,393
6,48,695
6,49,525
6,50,400
6,51,897
6,52,616
6,53,397
6,54,723
6,55,539
6,56,416
6,57,603
6,58,525
6,59,365
6,60,676
6,61,582
6,62,410
6,63,618
6,64,538
6,65,404
6,66,760
6,67,569
6,68,415
6,69,617
6,70,536
6,71,412
6,72,650
6,73,557
6,74,402
6,75,589
6,76,526
6,77,417
6,78,610
6,79,525
6,80,433
6,81,733
6,82,538
6,83,384
6,84,563
6,85,531
6,86,407
6,87,646
6,88,548
6,89,366
6,90,655
6,91,568
6,92,415
6,93,613
6,94,524
6,95,387
6,96,887
6,97,613
6,98,409
6,99,581
6,100,521
6,101,397
6,102,849
6,103,595
6,104,376
6,105,576
6,106,537
6,107,388
6,108,667
6,109,520
6,110,400
6,111,835
6,112,580
6,113,375
