iter,est,noUso,usina,Indep,Coef
10,3,39,6,0.0,0.0
1,3,75,6,36680.0,-30.0
2,3,75,6,15559.999999999993,-9.999999999999998
3,3,75,6,36680.0,-30.0
4,3,75,6,36680.0,-30.0
5,3,75,6,0.0,0.0
6,3,75,6,0.0,0.0
7,3,75,6,0.0,0.0
8,3,75,6,0.0,0.0
9,3,75,6,0.0,0.0
10,3,75,6,0.0,0.0
1,3,89,6,17870.003574000002,-30.000006000000003
2,3,89,6,13645.002729000003,-15.000003000000001
3,3,89,6,13645.002729000003,-15.000003000000001
4,3,89,6,13645.002729000003,-15.000003000000001
5,3,89,6,0.0,0.0
6,3,89,6,0.0,0.0
7,3,89,6,0.0,0.0
8,3,89,6,0.0,0.0
9,3,89,6,0.0,0.0
10,3,89,6,0.0,0.0
1,3,90,6,3000.0,0.0
2,3,90,6,3000.0,0.0
3,3,90,6,3000.0,0.0
4,3,90,6,3000.0,0.0
5,3,90,6,0.0,0.0
6,3,90,6,0.0,0.0
7,3,90,6,0.0,0.0
8,3,90,6,0.0,0.0
9,3,90,6,0.0,0.0
10,3,90,6,0.0,0.0
1,3,91,6,27830.000000000004,-30.000000000000004
2,3,91,6,21468.000000000004,-18.000000000000004
3,3,91,6,24122.000000000004,-22.000000000000004
4,3,91,6,27830.000000000004,-30.000000000000004
5,3,91,6,0.0,0.0
6,3,91,6,0.0,0.0
7,3,91,6,0.0,0.0
8,3,91,6,0.0,0.0
9,3,91,6,0.0,0.0
10,3,91,6,0.0,0.0
1,3,92,6,17003.331632999998,-23.333331
2,3,92,6,15873.331746000003,-19.999998
3,3,92,6,15873.331746,-19.999998
4,3,92,6,15873.331746,-19.999998
5,3,92,6,0.0,0.0
6,3,92,6,0.0,0.0
7,3,92,6,0.0,0.0
8,3,92,6,0.0,0.0
9,3,92,6,0.0,0.0
10,3,92,6,0.0,0.0
1,3,93,6,23699.99763,-29.999997
2,3,93,6,9463.332386999999,-6.666665999999998
3,3,93,6,19723.331361,-19.999998
4,3,93,6,21493.331184,-23.333331
5,3,93,6,0.0,0.0
6,3,93,6,0.0,0.0
7,3,93,6,0.0,0.0
8,3,93,6,0.0,0.0
9,3,93,6,0.0,0.0
10,3,93,6,0.0,0.0
1,3,94,6,32366.0,-30.000000000000004
2,3,94,6,23730.000000000004,-18.000000000000004
3,3,94,6,27142.000000000004,-22.000000000000004
4,3,94,6,32366.000000000004,-30.000000000000004
5,3,94,6,0.0,0.0
6,3,94,6,0.0,0.0
7,3,94,6,0.0,0.0
8,3,94,6,0.0,0.0
9,3,94,6,0.0,0.0
10,3,94,6,0.0,0.0
1,3,3,6,3000.0,0.0
2,3,3,6,3000.0,0.0
3,3,3,6,3000.0,0.0
4,3,3,6,3000.0,0.0
5,3,3,6,0.0,0.0
6,3,3,6,0.0,0.0
7,3,3,6,0.0,0.0
8,3,3,6,0.0,0.0
9,3,3,6,0.0,0.0
10,3,3,6,0.0,0.0
