etapa,iter,est,node,prob,Submercado,nome,usina,generation,custo,custoTotal
FW,5,1,1,1.0,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,1,1,1.0,1,ANGRA2,2,166.7,20.0,3334.0
FW,5,1,1,1.0,1,ANGRA2,3,166.7,30.0,5001.0
FW,5,1,1,1.0,1,ANGRA2,4,166.7,40.0,6668.0
FW,5,2,83,0.666,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,2,83,0.666,1,ANGRA2,2,277.8,20.0,5556.0
FW,5,2,83,0.666,1,ANGRA2,3,277.8,30.0,8334.0
FW,5,2,83,0.666,1,ANGRA2,4,277.8,40.0,11112.0
FW,5,2,84,0.33299999999999996,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,2,84,0.33299999999999996,1,ANGRA2,2,0.0,20.0,0.0
FW,5,2,84,0.33299999999999996,1,ANGRA2,3,0.0,30.0,0.0
FW,5,2,84,0.33299999999999996,1,ANGRA2,4,0.0,40.0,0.0
FW,5,3,85,0.5000004,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,3,85,0.5000004,1,ANGRA2,2,383.8,20.0,7676.0
FW,5,3,85,0.5000004,1,ANGRA2,3,383.8,30.0,11514.0
FW,5,3,85,0.5000004,1,ANGRA2,4,383.8,40.0,15352.0
FW,5,3,86,0.5000004,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,3,86,0.5000004,1,ANGRA2,2,0.0,20.0,0.0
FW,5,3,86,0.5000004,1,ANGRA2,3,0.0,30.0,0.0
FW,5,3,86,0.5000004,1,ANGRA2,4,0.0,40.0,0.0
FW,5,3,87,0.6666666,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,3,87,0.6666666,1,ANGRA2,2,0.0,20.0,0.0
FW,5,3,87,0.6666666,1,ANGRA2,3,0.0,30.0,0.0
FW,5,3,87,0.6666666,1,ANGRA2,4,0.0,40.0,0.0
FW,5,3,88,0.3333333,1,ANGRA1,1,300.0,10.0,3000.0
FW,5,3,88,0.3333333,1,ANGRA2,2,0.0,20.0,0.0
FW,5,3,88,0.3333333,1,ANGRA2,3,0.0,30.0,0.0
FW,5,3,88,0.3333333,1,ANGRA2,4,0.0,40.0,0.0
FW,5,4,89,0.6666666,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,4,89,0.6666666,1,ANGRA2,2,142.6,20.0,2852.0
FW,5,4,89,0.6666666,1,ANGRA2,3,142.6,30.0,4278.0
FW,5,4,89,0.6666666,1,ANGRA2,4,142.6,40.0,5704.0
FW,5,4,90,0.3333333,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,4,90,0.3333333,1,ANGRA2,2,0.0,20.0,0.0
FW,5,4,90,0.3333333,1,ANGRA2,3,0.0,30.0,0.0
FW,5,4,90,0.3333333,1,ANGRA2,4,0.0,40.0,0.0
FW,5,4,91,0.4444444,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,4,91,0.4444444,1,ANGRA2,2,0.0,20.0,0.0
FW,5,4,91,0.4444444,1,ANGRA2,3,0.0,30.0,0.0
FW,5,4,91,0.4444444,1,ANGRA2,4,0.0,40.0,0.0
FW,5,4,92,0.5555555,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,4,92,0.5555555,1,ANGRA2,2,149.3,20.0,2986.0
FW,5,4,92,0.5555555,1,ANGRA2,3,149.3,30.0,4479.0
FW,5,4,92,0.5555555,1,ANGRA2,4,149.3,40.0,5972.0
FW,5,4,93,0.5000001000000001,1,ANGRA1,1,500.0,10.0,5000.0
FW,5,4,93,0.5000001000000001,1,ANGRA2,2,43.0,20.0,860.0
FW,5,4,93,0.5000001000000001,1,ANGRA2,3,43.0,30.0,1290.0
FW,5,4,93,0.5000001000000001,1,ANGRA2,4,43.0,40.0,1720.0
FW,5,4,94,0.5000001000000001,1,ANGRA1,1,300.0,10.0,3000.0
FW,5,4,94,0.5000001000000001,1,ANGRA2,2,0.0,20.0,0.0
FW,5,4,94,0.5000001000000001,1,ANGRA2,3,0.0,30.0,0.0
FW,5,4,94,0.5000001000000001,1,ANGRA2,4,0.0,40.0,0.0
FW,5,4,95,0.6666666,1,ANGRA1,1,300.0,10.0,3000.0
FW,5,4,95,0.6666666,1,ANGRA2,2,0.0,20.0,0.0
FW,5,4,95,0.6666666,1,ANGRA2,3,0.0,30.0,0.0
FW,5,4,95,0.6666666,1,ANGRA2,4,0.0,40.0,0.0
FW,5,4,96,0.3333333,1,ANGRA1,1,300.0,10.0,3000.0
FW,5,4,96,0.3333333,1,ANGRA2,2,0.0,20.0,0.0
FW,5,4,96,0.3333333,1,ANGRA2,3,0.0,30.0,0.0
FW,5,4,96,0.3333333,1,ANGRA2,4,0.0,40.0,0.0
