NO,PROBABILIDADE
1,1.0
83,0.666
84,0.33299999999999996
85,0.5000004
86,0.5000004
87,0.6666666
88,0.3333333
89,0.6666666
90,0.3333333
91,0.4444444
92,0.5555555
93,0.5000001000000001
94,0.5000001000000001
95,0.6666666
96,0.3333333
