NOME_UHE,NO,VAZAO
6,1,0.0
6,2,1214.0
6,3,837.0
6,4,1041.0
6,5,2109.0
6,6,704.0
6,7,842.0
6,8,706.0
6,9,1884.0
6,10,842.0
6,11,2109.0
6,12,468.0
6,13,564.0
6,14,1214.0
6,15,704.0
6,16,564.0
6,17,2109.0
6,18,2381.0
6,19,726.0
6,20,2109.0
6,21,1588.0
6,22,888.0
6,23,2109.0
6,24,2381.0
6,25,1128.0
6,26,2109.0
6,27,2381.0
6,28,781.0
6,29,1214.0
6,30,468.0
6,31,386.0
6,32,2109.0
6,33,1588.0
6,34,957.0
6,35,1214.0
6,36,704.0
6,37,1361.0
6,38,706.0
6,39,1137.0
6,40,386.0
6,41,1214.0
6,42,837.0
6,43,781.0
6,44,2109.0
6,45,1157.0
6,46,888.0
6,47,706.0
6,48,704.0
6,49,429.0
6,50,2109.0
6,51,1137.0
6,52,1110.0
6,53,1214.0
6,54,1653.0
6,55,913.0
6,56,706.0
6,57,837.0
6,58,629.0
6,59,1214.0
6,60,2381.0
6,61,1378.0
6,62,1214.0
6,63,1653.0
6,64,781.0
6,65,1214.0
6,66,468.0
6,67,1128.0
6,68,1214.0
6,69,837.0
6,70,282.0
6,71,1214.0
6,72,1884.0
6,73,957.0
