etapa,iter,miniIter,est,node,prob,nome,usina,generation,custo,custoTotal
BK,4,0,2,89,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,89,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,89,1.0,ANGRA3,3,53212.2,30.0,1.596366e6
BK,4,0,2,92,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,92,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,92,1.0,ANGRA3,3,55536.6,30.0,1.666098e6
BK,4,0,2,95,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,95,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,95,1.0,ANGRA3,3,54676.2,30.0,1.640286e6
BK,4,0,2,98,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,98,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,98,0.02,ANGRA3,3,52532.6,30.0,1.575978e6
BK,4,0,2,101,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,101,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,101,1.0,ANGRA3,3,52412.1,30.0,1.572363e6
BK,4,0,2,104,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,104,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,104,1.0,ANGRA3,3,55410.7,30.0,1.662321e6
BK,4,0,2,107,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,107,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,107,1.0,ANGRA3,3,55864.4,30.0,1.675932e6
BK,4,0,2,110,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,110,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,110,0.02,ANGRA3,3,55167.2,30.0,1.655016e6
BK,4,0,2,113,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,113,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,113,1.0,ANGRA3,3,53023.6,30.0,1.590708e6
BK,4,0,2,116,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,116,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,116,1.0,ANGRA3,3,56471.4,30.0,1.694142e6
BK,4,0,2,119,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,119,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,119,1.0,ANGRA3,3,55601.3,30.0,1.668039e6
BK,4,0,2,122,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,122,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,122,0.02,ANGRA3,3,55208.5,30.0,1.656255e6
BK,4,0,2,125,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,125,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,125,1.0,ANGRA3,3,52048.9,30.0,1.561467e6
BK,4,0,2,128,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,128,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,128,1.0,ANGRA3,3,54731.0,30.0,1.64193e6
BK,4,0,2,131,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,131,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,131,1.0,ANGRA3,3,56269.6,30.0,1.688088e6
BK,4,0,2,134,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,134,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,134,0.02,ANGRA3,3,55618.7,30.0,1.668561e6
BK,4,0,2,137,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,137,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,137,1.0,ANGRA3,3,52793.2,30.0,1.583796e6
BK,4,0,2,140,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,140,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,140,1.0,ANGRA3,3,55654.8,30.0,1.669644e6
BK,4,0,2,143,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,143,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,143,1.0,ANGRA3,3,53330.7,30.0,1.599921e6
BK,4,0,2,146,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,146,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,146,0.02,ANGRA3,3,54942.1,30.0,1.648263e6
BK,4,0,2,149,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,2,149,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,2,149,1.0,ANGRA3,3,53423.4,30.0,1.602702e6
BK,4,0,1,1,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,4,0,1,1,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,4,0,1,1,1.0,ANGRA3,3,23405.3,30.0,702159.0
BK,5,0,4,4,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,4,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,4,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,7,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,7,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,7,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,10,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,10,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,10,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,13,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,13,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,13,1.0,ANGRA3,3,99740.8,30.0,2.992224e6
BK,5,0,4,16,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,16,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,16,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,19,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,19,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,19,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,22,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,22,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,22,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,25,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,25,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,25,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,28,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,28,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,28,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,31,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,31,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,31,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,34,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,34,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,34,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,37,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,37,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,37,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,40,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,40,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,40,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,43,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,43,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,43,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,46,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,46,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,46,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,49,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,49,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,49,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,52,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,52,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,52,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,55,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,55,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,55,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,58,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,58,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,58,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,61,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,61,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,61,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,64,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,64,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,64,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,67,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,67,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,67,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,70,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,70,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,70,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,73,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,73,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,73,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,76,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,76,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,76,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,79,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,79,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,79,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,82,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,82,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,82,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,85,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,85,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,85,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,88,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,88,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,88,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,91,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,91,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,91,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,94,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,94,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,94,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,97,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,97,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,97,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,100,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,100,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,100,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,103,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,103,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,103,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,106,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,106,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,106,0.02,ANGRA3,3,99851.1,30.0,2.995533e6
BK,5,0,4,109,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,109,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,109,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,112,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,112,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,112,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,115,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,115,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,115,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,118,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,118,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,118,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,121,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,121,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,121,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,124,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,124,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,124,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,127,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,127,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,127,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,130,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,130,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,130,0.02,ANGRA3,3,99798.3,30.0,2.993949e6
BK,5,0,4,133,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,133,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,133,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,136,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,136,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,136,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,139,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,139,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,139,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,142,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,142,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,142,0.02,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,145,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,145,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,145,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,148,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,148,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,148,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,4,151,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,151,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,4,151,1.0,ANGRA3,3,100000.0,30.0,3.0e6
BK,5,0,3,3,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,3,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,3,1.0,ANGRA3,3,52207.8,30.0,1.566234e6
BK,5,0,3,6,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,6,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,6,0.02,ANGRA3,3,53283.7,30.0,1.598511e6
BK,5,0,3,9,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,9,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,9,1.0,ANGRA3,3,52026.6,30.0,1.560798e6
BK,5,0,3,12,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,12,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,12,1.0,ANGRA3,3,50061.8,30.0,1.501854e6
BK,5,0,3,15,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,15,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,15,1.0,ANGRA3,3,55894.3,30.0,1.676829e6
BK,5,0,3,18,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,18,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,18,0.02,ANGRA3,3,56385.0,30.0,1.69155e6
BK,5,0,3,21,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,21,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,21,1.0,ANGRA3,3,51532.9,30.0,1.545987e6
BK,5,0,3,24,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,24,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,24,1.0,ANGRA3,3,54109.5,30.0,1.623285e6
BK,5,0,3,27,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,27,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,27,1.0,ANGRA3,3,54842.2,30.0,1.645266e6
BK,5,0,3,30,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,30,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,30,0.02,ANGRA3,3,55284.6,30.0,1.658538e6
BK,5,0,3,33,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,33,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,33,1.0,ANGRA3,3,52001.3,30.0,1.560039e6
BK,5,0,3,36,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,36,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,36,1.0,ANGRA3,3,52257.0,30.0,1.56771e6
BK,5,0,3,39,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,39,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,39,1.0,ANGRA3,3,52818.9,30.0,1.584567e6
BK,5,0,3,42,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,42,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,42,0.02,ANGRA3,3,55168.7,30.0,1.655061e6
BK,5,0,3,45,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,45,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,45,1.0,ANGRA3,3,54238.2,30.0,1.627146e6
BK,5,0,3,48,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,48,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,48,1.0,ANGRA3,3,55190.8,30.0,1.655724e6
BK,5,0,3,51,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,51,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,51,1.0,ANGRA3,3,54046.1,30.0,1.621383e6
BK,5,0,3,54,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,54,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,54,0.02,ANGRA3,3,55886.8,30.0,1.676604e6
BK,5,0,3,57,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,57,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,57,1.0,ANGRA3,3,51654.3,30.0,1.549629e6
BK,5,0,3,60,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,60,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,60,1.0,ANGRA3,3,55021.8,30.0,1.650654e6
BK,5,0,3,63,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,63,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,63,1.0,ANGRA3,3,54887.0,30.0,1.64661e6
BK,5,0,3,66,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,66,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,66,0.02,ANGRA3,3,55317.0,30.0,1.65951e6
BK,5,0,3,69,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,69,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,69,1.0,ANGRA3,3,52984.7,30.0,1.589541e6
BK,5,0,3,72,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,72,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,72,1.0,ANGRA3,3,52818.4,30.0,1.584552e6
BK,5,0,3,75,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,75,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,75,1.0,ANGRA3,3,56360.5,30.0,1.690815e6
BK,5,0,3,78,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,78,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,78,0.02,ANGRA3,3,54305.4,30.0,1.629162e6
BK,5,0,3,81,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,81,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,81,1.0,ANGRA3,3,52542.3,30.0,1.576269e6
BK,5,0,3,84,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,84,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,84,1.0,ANGRA3,3,54519.2,30.0,1.635576e6
BK,5,0,3,87,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,87,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,87,1.0,ANGRA3,3,55550.7,30.0,1.666521e6
BK,5,0,3,90,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,90,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,90,0.02,ANGRA3,3,55980.9,30.0,1.679427e6
BK,5,0,3,93,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,93,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,93,1.0,ANGRA3,3,52819.9,30.0,1.584597e6
BK,5,0,3,96,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,96,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,96,1.0,ANGRA3,3,55315.9,30.0,1.659477e6
BK,5,0,3,99,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,99,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,99,1.0,ANGRA3,3,53577.8,30.0,1.607334e6
BK,5,0,3,102,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,102,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,102,0.02,ANGRA3,3,53724.7,30.0,1.611741e6
BK,5,0,3,105,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,105,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,105,1.0,ANGRA3,3,50421.4,30.0,1.512642e6
BK,5,0,3,108,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,108,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,108,1.0,ANGRA3,3,55902.5,30.0,1.677075e6
BK,5,0,3,111,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,111,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,111,1.0,ANGRA3,3,55322.4,30.0,1.659672e6
BK,5,0,3,114,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,114,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,114,0.02,ANGRA3,3,55368.8,30.0,1.661064e6
BK,5,0,3,117,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,117,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,117,1.0,ANGRA3,3,52697.8,30.0,1.580934e6
BK,5,0,3,120,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,120,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,120,1.0,ANGRA3,3,54912.5,30.0,1.647375e6
BK,5,0,3,123,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,123,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,123,1.0,ANGRA3,3,56554.6,30.0,1.696638e6
BK,5,0,3,126,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,126,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,126,0.02,ANGRA3,3,55460.6,30.0,1.663818e6
BK,5,0,3,129,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,129,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,129,1.0,ANGRA3,3,50387.8,30.0,1.511634e6
BK,5,0,3,132,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,132,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,132,1.0,ANGRA3,3,55977.3,30.0,1.679319e6
BK,5,0,3,135,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,135,1.0,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,135,1.0,ANGRA3,3,56529.3,30.0,1.695879e6
BK,5,0,3,138,0.02,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,138,0.02,ANGRA2,2,50000.0,20.0,1.0e6
BK,5,0,3,138,0.02,ANGRA3,3,56058.6,30.0,1.681758e6
BK,5,0,3,141,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,141,1.0,ANGRA2,2,50000.0,20.0,1.0e6
