etapa,iter,est,node,prob,SubmercadoDE,SubmercadoPARA,Valor
BK,8,2,5,0.002,1,2,0.0
BK,8,2,5,0.002,1,3,0.0
BK,8,2,5,0.002,1,4,0.0
BK,8,2,5,0.002,2,1,-1.0004441719502212e-13
BK,8,2,5,0.002,2,3,92.53999999999951
BK,8,2,5,0.002,2,4,0.0
BK,8,2,5,0.002,3,1,0.0
BK,8,2,5,0.002,3,2,0.0
BK,8,2,5,0.002,3,4,0.0
BK,8,2,5,0.002,4,1,12718.300000000001
BK,8,2,5,0.002,4,2,0.0
BK,8,2,5,0.002,4,3,0.0
BK,8,1,1,1.0,1,2,0.0
BK,8,1,1,1.0,1,3,0.0
BK,8,1,1,1.0,1,4,0.0
BK,8,1,1,1.0,2,1,0.0
BK,8,1,1,1.0,2,3,0.0
BK,8,1,1,1.0,2,4,0.0
BK,8,1,1,1.0,3,1,0.0
BK,8,1,1,1.0,3,2,0.0
BK,8,1,1,1.0,3,4,0.0
BK,8,1,1,1.0,4,1,10943.9
BK,8,1,1,1.0,4,2,0.0
BK,8,1,1,1.0,4,3,0.0
BK,9,4,4,1.0,1,2,0.0
BK,9,4,4,1.0,1,3,0.0
BK,9,4,4,1.0,1,4,0.0
BK,9,4,4,1.0,2,1,986.5400000000009
BK,9,4,4,1.0,2,3,0.0
BK,9,4,4,1.0,2,4,0.0
BK,9,4,4,1.0,3,1,0.0
BK,9,4,4,1.0,3,2,0.0
BK,9,4,4,1.0,3,4,0.0
BK,9,4,4,1.0,4,1,16725.02
BK,9,4,4,1.0,4,2,0.0
BK,9,4,4,1.0,4,3,0.0
BK,9,4,7,1.0,1,2,0.0
BK,9,4,7,1.0,1,3,0.0
BK,9,4,7,1.0,1,4,0.0
BK,9,4,7,1.0,2,1,980.1599999999994
BK,9,4,7,1.0,2,3,0.0
BK,9,4,7,1.0,2,4,0.0
BK,9,4,7,1.0,3,1,0.0
BK,9,4,7,1.0,3,2,0.0
BK,9,4,7,1.0,3,4,0.0
BK,9,4,7,1.0,4,1,16631.420000000002
BK,9,4,7,1.0,4,2,0.0
BK,9,4,7,1.0,4,3,0.0
BK,9,3,3,0.5,1,2,0.0
BK,9,3,3,0.5,1,3,0.0
BK,9,3,3,0.5,1,4,0.0
BK,9,3,3,0.5,2,1,0.0
BK,9,3,3,0.5,2,3,0.0
BK,9,3,3,0.5,2,4,0.0
BK,9,3,3,0.5,3,1,0.0
BK,9,3,3,0.5,3,2,0.0
BK,9,3,3,0.5,3,4,0.0
BK,9,3,3,0.5,4,1,16505.02
BK,9,3,3,0.5,4,2,0.0
BK,9,3,3,0.5,4,3,0.0
BK,9,3,6,1.0,1,2,0.0
BK,9,3,6,1.0,1,3,0.0
BK,9,3,6,1.0,1,4,0.0
BK,9,3,6,1.0,2,1,0.0
BK,9,3,6,1.0,2,3,0.0
BK,9,3,6,1.0,2,4,0.0
BK,9,3,6,1.0,3,1,0.0
BK,9,3,6,1.0,3,2,0.0
BK,9,3,6,1.0,3,4,0.0
BK,9,3,6,1.0,4,1,16449.82
BK,9,3,6,1.0,4,2,0.0
BK,9,3,6,1.0,4,3,0.0
BK,9,2,2,0.5,1,2,0.0
BK,9,2,2,0.5,1,3,0.0
BK,9,2,2,0.5,1,4,0.0
BK,9,2,2,0.5,2,1,92.54000000000158
BK,9,2,2,0.5,2,3,0.0
BK,9,2,2,0.5,2,4,0.0
BK,9,2,2,0.5,3,1,0.0
BK,9,2,2,0.5,3,2,0.0
BK,9,2,2,0.5,3,4,0.0
BK,9,2,2,0.5,4,1,12982.300000000001
BK,9,2,2,0.5,4,2,0.0
BK,9,2,2,0.5,4,3,0.0
BK,9,2,5,0.002,1,2,0.0
BK,9,2,5,0.002,1,3,0.0
BK,9,2,5,0.002,1,4,0.0
BK,9,2,5,0.002,2,1,92.53999999999918
BK,9,2,5,0.002,2,3,0.0
BK,9,2,5,0.002,2,4,0.0
BK,9,2,5,0.002,3,1,0.0
BK,9,2,5,0.002,3,2,0.0
BK,9,2,5,0.002,3,4,0.0
BK,9,2,5,0.002,4,1,12718.300000000001
BK,9,2,5,0.002,4,2,0.0
BK,9,2,5,0.002,4,3,0.0
BK,9,1,1,1.0,1,2,0.0
BK,9,1,1,1.0,1,3,0.0
BK,9,1,1,1.0,1,4,0.0
BK,9,1,1,1.0,2,1,0.0
BK,9,1,1,1.0,2,3,0.0
BK,9,1,1,1.0,2,4,0.0
BK,9,1,1,1.0,3,1,0.0
BK,9,1,1,1.0,3,2,0.0
BK,9,1,1,1.0,3,4,0.0
BK,9,1,1,1.0,4,1,10943.9
BK,9,1,1,1.0,4,2,0.0
BK,9,1,1,1.0,4,3,0.0
BK,10,4,4,1.0,1,2,0.0
BK,10,4,4,1.0,1,3,0.0
BK,10,4,4,1.0,1,4,0.0
BK,10,4,4,1.0,2,1,986.5400000000009
BK,10,4,4,1.0,2,3,0.0
BK,10,4,4,1.0,2,4,0.0
BK,10,4,4,1.0,3,1,0.0
BK,10,4,4,1.0,3,2,0.0
BK,10,4,4,1.0,3,4,0.0
BK,10,4,4,1.0,4,1,16725.02
BK,10,4,4,1.0,4,2,0.0
BK,10,4,4,1.0,4,3,0.0
BK,10,4,7,1.0,1,2,0.0
BK,10,4,7,1.0,1,3,0.0
BK,10,4,7,1.0,1,4,0.0
BK,10,4,7,1.0,2,1,980.1599999999994
BK,10,4,7,1.0,2,3,0.0
BK,10,4,7,1.0,2,4,0.0
BK,10,4,7,1.0,3,1,0.0
BK,10,4,7,1.0,3,2,0.0
BK,10,4,7,1.0,3,4,0.0
BK,10,4,7,1.0,4,1,16631.420000000002
BK,10,4,7,1.0,4,2,0.0
BK,10,4,7,1.0,4,3,0.0
BK,10,3,3,0.5,1,2,0.0
BK,10,3,3,0.5,1,3,0.0
BK,10,3,3,0.5,1,4,0.0
BK,10,3,3,0.5,2,1,0.0
BK,10,3,3,0.5,2,3,0.0
BK,10,3,3,0.5,2,4,0.0
BK,10,3,3,0.5,3,1,0.0
BK,10,3,3,0.5,3,2,0.0
BK,10,3,3,0.5,3,4,0.0
BK,10,3,3,0.5,4,1,16505.02
BK,10,3,3,0.5,4,2,0.0
BK,10,3,3,0.5,4,3,0.0
BK,10,3,6,1.0,1,2,0.0
BK,10,3,6,1.0,1,3,0.0
BK,10,3,6,1.0,1,4,0.0
BK,10,3,6,1.0,2,1,0.0
BK,10,3,6,1.0,2,3,0.0
BK,10,3,6,1.0,2,4,0.0
BK,10,3,6,1.0,3,1,0.0
BK,10,3,6,1.0,3,2,0.0
BK,10,3,6,1.0,3,4,0.0
BK,10,3,6,1.0,4,1,16449.82
BK,10,3,6,1.0,4,2,0.0
BK,10,3,6,1.0,4,3,0.0
BK,10,2,2,0.5,1,2,0.0
BK,10,2,2,0.5,1,3,0.0
BK,10,2,2,0.5,1,4,0.0
BK,10,2,2,0.5,2,1,83.42000000000067
BK,10,2,2,0.5,2,3,0.0
BK,10,2,2,0.5,2,4,0.0
BK,10,2,2,0.5,3,1,0.0
BK,10,2,2,0.5,3,2,0.0
BK,10,2,2,0.5,3,4,0.0
BK,10,2,2,0.5,4,1,12982.300000000001
BK,10,2,2,0.5,4,2,0.0
BK,10,2,2,0.5,4,3,0.0
BK,10,2,5,0.002,1,2,0.0
BK,10,2,5,0.002,1,3,0.0
BK,10,2,5,0.002,1,4,0.0
BK,10,2,5,0.002,2,1,-5.002220859751106e-13
BK,10,2,5,0.002,2,3,0.0
BK,10,2,5,0.002,2,4,0.0
BK,10,2,5,0.002,3,1,0.0
BK,10,2,5,0.002,3,2,0.0
BK,10,2,5,0.002,3,4,0.0
BK,10,2,5,0.002,4,1,12718.300000000001
BK,10,2,5,0.002,4,2,0.0
BK,10,2,5,0.002,4,3,0.0
BK,10,1,1,1.0,1,2,0.0
BK,10,1,1,1.0,1,3,0.0
BK,10,1,1,1.0,1,4,0.0
BK,10,1,1,1.0,2,1,0.0
BK,10,1,1,1.0,2,3,0.0
BK,10,1,1,1.0,2,4,0.0
BK,10,1,1,1.0,3,1,0.0
BK,10,1,1,1.0,3,2,0.0
BK,10,1,1,1.0,3,4,0.0
BK,10,1,1,1.0,4,1,10943.9
BK,10,1,1,1.0,4,2,0.0
BK,10,1,1,1.0,4,3,0.0
BK,11,4,4,1.0,1,2,0.0
BK,11,4,4,1.0,1,3,0.0
BK,11,4,4,1.0,1,4,0.0
BK,11,4,4,1.0,2,1,986.5400000000009
BK,11,4,4,1.0,2,3,0.0
BK,11,4,4,1.0,2,4,0.0
BK,11,4,4,1.0,3,1,0.0
BK,11,4,4,1.0,3,2,0.0
BK,11,4,4,1.0,3,4,0.0
BK,11,4,4,1.0,4,1,16725.02
BK,11,4,4,1.0,4,2,0.0
BK,11,4,4,1.0,4,3,0.0
BK,11,4,7,1.0,1,2,0.0
BK,11,4,7,1.0,1,3,0.0
BK,11,4,7,1.0,1,4,0.0
BK,11,4,7,1.0,2,1,986.5399999999997
BK,11,4,7,1.0,2,3,0.0
BK,11,4,7,1.0,2,4,0.0
BK,11,4,7,1.0,3,1,0.0
BK,11,4,7,1.0,3,2,0.0
BK,11,4,7,1.0,3,4,0.0
BK,11,4,7,1.0,4,1,16631.420000000002
BK,11,4,7,1.0,4,2,0.0
BK,11,4,7,1.0,4,3,0.0
BK,11,3,3,0.5,1,2,0.0
BK,11,3,3,0.5,1,3,0.0
BK,11,3,3,0.5,1,4,0.0
BK,11,3,3,0.5,2,1,0.0
BK,11,3,3,0.5,2,3,0.0
BK,11,3,3,0.5,2,4,0.0
BK,11,3,3,0.5,3,1,0.0
BK,11,3,3,0.5,3,2,0.0
BK,11,3,3,0.5,3,4,0.0
BK,11,3,3,0.5,4,1,16505.02
BK,11,3,3,0.5,4,2,0.0
BK,11,3,3,0.5,4,3,0.0
BK,11,3,6,1.0,1,2,0.0
BK,11,3,6,1.0,1,3,0.0
BK,11,3,6,1.0,1,4,0.0
BK,11,3,6,1.0,2,1,0.0
BK,11,3,6,1.0,2,3,0.0
BK,11,3,6,1.0,2,4,0.0
BK,11,3,6,1.0,3,1,0.0
BK,11,3,6,1.0,3,2,0.0
BK,11,3,6,1.0,3,4,0.0
BK,11,3,6,1.0,4,1,16449.82
BK,11,3,6,1.0,4,2,0.0
BK,11,3,6,1.0,4,3,0.0
BK,11,2,2,0.5,1,2,0.0
BK,11,2,2,0.5,1,3,0.0
BK,11,2,2,0.5,1,4,0.0
BK,11,2,2,0.5,2,1,83.42000000000067
BK,11,2,2,0.5,2,3,0.0
BK,11,2,2,0.5,2,4,0.0
BK,11,2,2,0.5,3,1,0.0
BK,11,2,2,0.5,3,2,0.0
BK,11,2,2,0.5,3,4,0.0
BK,11,2,2,0.5,4,1,12982.300000000001
BK,11,2,2,0.5,4,2,0.0
BK,11,2,2,0.5,4,3,0.0
BK,11,2,5,0.002,1,2,0.0
BK,11,2,5,0.002,1,3,0.0
BK,11,2,5,0.002,1,4,0.0
BK,11,2,5,0.002,2,1,-1.0004441719502212e-13
BK,11,2,5,0.002,2,3,0.0
BK,11,2,5,0.002,2,4,0.0
BK,11,2,5,0.002,3,1,0.0
BK,11,2,5,0.002,3,2,0.0
BK,11,2,5,0.002,3,4,0.0
BK,11,2,5,0.002,4,1,12718.300000000001
BK,11,2,5,0.002,4,2,0.0
BK,11,2,5,0.002,4,3,0.0
BK,11,1,1,1.0,1,2,0.0
BK,11,1,1,1.0,1,3,0.0
BK,11,1,1,1.0,1,4,0.0
BK,11,1,1,1.0,2,1,0.0
BK,11,1,1,1.0,2,3,0.0
BK,11,1,1,1.0,2,4,0.0
BK,11,1,1,1.0,3,1,0.0
BK,11,1,1,1.0,3,2,0.0
BK,11,1,1,1.0,3,4,0.0
BK,11,1,1,1.0,4,1,10943.9
BK,11,1,1,1.0,4,2,0.0
BK,11,1,1,1.0,4,3,0.0
BK,12,4,4,1.0,1,2,0.0
BK,12,4,4,1.0,1,3,0.0
BK,12,4,4,1.0,1,4,0.0
BK,12,4,4,1.0,2,1,986.5400000000009
BK,12,4,4,1.0,2,3,0.0
BK,12,4,4,1.0,2,4,0.0
BK,12,4,4,1.0,3,1,0.0
BK,12,4,4,1.0,3,2,0.0
BK,12,4,4,1.0,3,4,0.0
BK,12,4,4,1.0,4,1,16725.02
BK,12,4,4,1.0,4,2,0.0
BK,12,4,4,1.0,4,3,0.0
BK,12,4,7,1.0,1,2,0.0
BK,12,4,7,1.0,1,3,0.0
BK,12,4,7,1.0,1,4,0.0
BK,12,4,7,1.0,2,1,986.5399999999997
BK,12,4,7,1.0,2,3,0.0
BK,12,4,7,1.0,2,4,0.0
BK,12,4,7,1.0,3,1,0.0
BK,12,4,7,1.0,3,2,0.0
BK,12,4,7,1.0,3,4,0.0
BK,12,4,7,1.0,4,1,16631.420000000002
BK,12,4,7,1.0,4,2,0.0
BK,12,4,7,1.0,4,3,0.0
BK,12,3,3,0.5,1,2,0.0
BK,12,3,3,0.5,1,3,0.0
BK,12,3,3,0.5,1,4,0.0
BK,12,3,3,0.5,2,1,0.0
BK,12,3,3,0.5,2,3,0.0
BK,12,3,3,0.5,2,4,0.0
BK,12,3,3,0.5,3,1,0.0
BK,12,3,3,0.5,3,2,0.0
BK,12,3,3,0.5,3,4,0.0
BK,12,3,3,0.5,4,1,16505.02
BK,12,3,3,0.5,4,2,0.0
BK,12,3,3,0.5,4,3,0.0
BK,12,3,6,1.0,1,2,0.0
BK,12,3,6,1.0,1,3,0.0
BK,12,3,6,1.0,1,4,0.0
BK,12,3,6,1.0,2,1,0.0
BK,12,3,6,1.0,2,3,0.0
BK,12,3,6,1.0,2,4,0.0
BK,12,3,6,1.0,3,1,0.0
BK,12,3,6,1.0,3,2,0.0
BK,12,3,6,1.0,3,4,0.0
BK,12,3,6,1.0,4,1,16449.82
BK,12,3,6,1.0,4,2,0.0
BK,12,3,6,1.0,4,3,0.0
BK,12,2,2,0.5,1,2,0.0
BK,12,2,2,0.5,1,3,0.0
BK,12,2,2,0.5,1,4,0.0
BK,12,2,2,0.5,2,1,92.54000000000158
BK,12,2,2,0.5,2,3,0.0
BK,12,2,2,0.5,2,4,0.0
BK,12,2,2,0.5,3,1,0.0
BK,12,2,2,0.5,3,2,0.0
BK,12,2,2,0.5,3,4,0.0
BK,12,2,2,0.5,4,1,12982.300000000001
BK,12,2,2,0.5,4,2,0.0
BK,12,2,2,0.5,4,3,0.0
BK,12,2,5,0.002,1,2,0.0
BK,12,2,5,0.002,1,3,0.0
BK,12,2,5,0.002,1,4,0.0
BK,12,2,5,0.002,2,1,-1.0004441719502212e-13
BK,12,2,5,0.002,2,3,0.0
BK,12,2,5,0.002,2,4,0.0
BK,12,2,5,0.002,3,1,0.0
BK,12,2,5,0.002,3,2,0.0
BK,12,2,5,0.002,3,4,0.0
BK,12,2,5,0.002,4,1,12718.300000000001
BK,12,2,5,0.002,4,2,0.0
BK,12,2,5,0.002,4,3,0.0
BK,12,1,1,1.0,1,2,0.0
BK,12,1,1,1.0,1,3,0.0
BK,12,1,1,1.0,1,4,0.0
BK,12,1,1,1.0,2,1,0.0
BK,12,1,1,1.0,2,3,0.0
BK,12,1,1,1.0,2,4,0.0
BK,12,1,1,1.0,3,1,0.0
BK,12,1,1,1.0,3,2,0.0
BK,12,1,1,1.0,3,4,0.0
BK,12,1,1,1.0,4,1,10943.9
BK,12,1,1,1.0,4,2,0.0
BK,12,1,1,1.0,4,3,0.0
BK,13,4,4,1.0,1,2,0.0
BK,13,4,4,1.0,1,3,0.0
BK,13,4,4,1.0,1,4,0.0
BK,13,4,4,1.0,2,1,986.5400000000009
BK,13,4,4,1.0,2,3,0.0
BK,13,4,4,1.0,2,4,0.0
BK,13,4,4,1.0,3,1,0.0
BK,13,4,4,1.0,3,2,0.0
BK,13,4,4,1.0,3,4,0.0
BK,13,4,4,1.0,4,1,16725.02
BK,13,4,4,1.0,4,2,0.0
BK,13,4,4,1.0,4,3,0.0
BK,13,4,7,1.0,1,2,0.0
BK,13,4,7,1.0,1,3,0.0
BK,13,4,7,1.0,1,4,0.0
BK,13,4,7,1.0,2,1,986.5399999999997
BK,13,4,7,1.0,2,3,0.0
BK,13,4,7,1.0,2,4,0.0
BK,13,4,7,1.0,3,1,0.0
BK,13,4,7,1.0,3,2,0.0
BK,13,4,7,1.0,3,4,0.0
BK,13,4,7,1.0,4,1,16631.420000000002
BK,13,4,7,1.0,4,2,0.0
BK,13,4,7,1.0,4,3,0.0
BK,13,3,3,0.5,1,2,0.0
BK,13,3,3,0.5,1,3,0.0
BK,13,3,3,0.5,1,4,0.0
BK,13,3,3,0.5,2,1,0.0
BK,13,3,3,0.5,2,3,0.0
BK,13,3,3,0.5,2,4,0.0
BK,13,3,3,0.5,3,1,0.0
BK,13,3,3,0.5,3,2,0.0
BK,13,3,3,0.5,3,4,0.0
BK,13,3,3,0.5,4,1,16505.02
BK,13,3,3,0.5,4,2,0.0
BK,13,3,3,0.5,4,3,0.0
BK,13,3,6,1.0,1,2,0.0
BK,13,3,6,1.0,1,3,0.0
BK,13,3,6,1.0,1,4,0.0
BK,13,3,6,1.0,2,1,0.0
BK,13,3,6,1.0,2,3,0.0
BK,13,3,6,1.0,2,4,0.0
BK,13,3,6,1.0,3,1,0.0
BK,13,3,6,1.0,3,2,0.0
BK,13,3,6,1.0,3,4,0.0
BK,13,3,6,1.0,4,1,16449.82
BK,13,3,6,1.0,4,2,0.0
BK,13,3,6,1.0,4,3,0.0
BK,13,2,2,0.5,1,2,0.0
BK,13,2,2,0.5,1,3,0.0
BK,13,2,2,0.5,1,4,0.0
BK,13,2,2,0.5,2,1,92.54000000000158
BK,13,2,2,0.5,2,3,0.0
BK,13,2,2,0.5,2,4,0.0
BK,13,2,2,0.5,3,1,0.0
BK,13,2,2,0.5,3,2,0.0
BK,13,2,2,0.5,3,4,0.0
BK,13,2,2,0.5,4,1,12982.300000000001
BK,13,2,2,0.5,4,2,0.0
BK,13,2,2,0.5,4,3,0.0
BK,13,2,5,0.002,1,2,0.0
BK,13,2,5,0.002,1,3,0.0
BK,13,2,5,0.002,1,4,0.0
BK,13,2,5,0.002,2,1,-1.0004441719502212e-13
BK,13,2,5,0.002,2,3,0.0
BK,13,2,5,0.002,2,4,0.0
BK,13,2,5,0.002,3,1,0.0
BK,13,2,5,0.002,3,2,0.0
BK,13,2,5,0.002,3,4,0.0
BK,13,2,5,0.002,4,1,12718.300000000001
BK,13,2,5,0.002,4,2,0.0
BK,13,2,5,0.002,4,3,0.0
BK,13,1,1,1.0,1,2,0.0
BK,13,1,1,1.0,1,3,0.0
BK,13,1,1,1.0,1,4,0.0
BK,13,1,1,1.0,2,1,0.0
BK,13,1,1,1.0,2,3,0.0
BK,13,1,1,1.0,2,4,0.0
BK,13,1,1,1.0,3,1,0.0
BK,13,1,1,1.0,3,2,0.0
BK,13,1,1,1.0,3,4,0.0
BK,13,1,1,1.0,4,1,10943.9
BK,13,1,1,1.0,4,2,0.0
BK,13,1,1,1.0,4,3,0.0
BK,14,4,4,1.0,1,2,0.0
BK,14,4,4,1.0,1,3,0.0
BK,14,4,4,1.0,1,4,0.0
BK,14,4,4,1.0,2,1,986.5400000000009
BK,14,4,4,1.0,2,3,0.0
BK,14,4,4,1.0,2,4,0.0
BK,14,4,4,1.0,3,1,0.0
BK,14,4,4,1.0,3,2,0.0
BK,14,4,4,1.0,3,4,0.0
BK,14,4,4,1.0,4,1,16725.02
BK,14,4,4,1.0,4,2,0.0
BK,14,4,4,1.0,4,3,0.0
BK,14,4,7,1.0,1,2,0.0
BK,14,4,7,1.0,1,3,0.0
BK,14,4,7,1.0,1,4,0.0
BK,14,4,7,1.0,2,1,986.5399999999997
BK,14,4,7,1.0,2,3,0.0
BK,14,4,7,1.0,2,4,0.0
BK,14,4,7,1.0,3,1,0.0
BK,14,4,7,1.0,3,2,0.0
BK,14,4,7,1.0,3,4,0.0
BK,14,4,7,1.0,4,1,16631.420000000002
BK,14,4,7,1.0,4,2,0.0
BK,14,4,7,1.0,4,3,0.0
BK,14,3,3,0.5,1,2,0.0
BK,14,3,3,0.5,1,3,0.0
BK,14,3,3,0.5,1,4,0.0
BK,14,3,3,0.5,2,1,0.0
BK,14,3,3,0.5,2,3,0.0
BK,14,3,3,0.5,2,4,0.0
BK,14,3,3,0.5,3,1,0.0
BK,14,3,3,0.5,3,2,0.0
BK,14,3,3,0.5,3,4,0.0
BK,14,3,3,0.5,4,1,16505.02
BK,14,3,3,0.5,4,2,0.0
BK,14,3,3,0.5,4,3,0.0
BK,14,3,6,1.0,1,2,0.0
BK,14,3,6,1.0,1,3,0.0
BK,14,3,6,1.0,1,4,0.0
BK,14,3,6,1.0,2,1,0.0
BK,14,3,6,1.0,2,3,0.0
BK,14,3,6,1.0,2,4,0.0
BK,14,3,6,1.0,3,1,0.0
BK,14,3,6,1.0,3,2,0.0
BK,14,3,6,1.0,3,4,0.0
BK,14,3,6,1.0,4,1,16449.82
BK,14,3,6,1.0,4,2,0.0
BK,14,3,6,1.0,4,3,0.0
BK,14,2,2,0.5,1,2,0.0
BK,14,2,2,0.5,1,3,0.0
BK,14,2,2,0.5,1,4,0.0
BK,14,2,2,0.5,2,1,92.51276711709282
BK,14,2,2,0.5,2,3,0.0
BK,14,2,2,0.5,2,4,0.0
BK,14,2,2,0.5,3,1,0.0
BK,14,2,2,0.5,3,2,0.0
BK,14,2,2,0.5,3,4,0.0
BK,14,2,2,0.5,4,1,12982.300000000001
BK,14,2,2,0.5,4,2,0.0
BK,14,2,2,0.5,4,3,0.0
BK,14,2,5,0.002,1,2,0.0
BK,14,2,5,0.002,1,3,0.0
BK,14,2,5,0.002,1,4,0.0
BK,14,2,5,0.002,2,1,-1.0004441719502212e-13
BK,14,2,5,0.002,2,3,0.0
BK,14,2,5,0.002,2,4,0.0
BK,14,2,5,0.002,3,1,0.0
BK,14,2,5,0.002,3,2,0.0
BK,14,2,5,0.002,3,4,0.0
BK,14,2,5,0.002,4,1,12718.300000000001
BK,14,2,5,0.002,4,2,0.0
BK,14,2,5,0.002,4,3,0.0
BK,14,1,1,1.0,1,2,0.0
BK,14,1,1,1.0,1,3,0.0
BK,14,1,1,1.0,1,4,0.0
BK,14,1,1,1.0,2,1,0.0
BK,14,1,1,1.0,2,3,0.0
BK,14,1,1,1.0,2,4,0.0
BK,14,1,1,1.0,3,1,0.0
BK,14,1,1,1.0,3,2,0.0
BK,14,1,1,1.0,3,4,0.0
BK,14,1,1,1.0,4,1,10943.9
BK,14,1,1,1.0,4,2,0.0
BK,14,1,1,1.0,4,3,0.0
BK,15,4,4,1.0,1,2,0.0
BK,15,4,4,1.0,1,3,0.0
BK,15,4,4,1.0,1,4,0.0
BK,15,4,4,1.0,2,1,986.5400000000009
BK,15,4,4,1.0,2,3,0.0
BK,15,4,4,1.0,2,4,0.0
BK,15,4,4,1.0,3,1,0.0
BK,15,4,4,1.0,3,2,0.0
BK,15,4,4,1.0,3,4,0.0
BK,15,4,4,1.0,4,1,16725.02
BK,15,4,4,1.0,4,2,0.0
BK,15,4,4,1.0,4,3,0.0
BK,15,4,7,1.0,1,2,0.0
BK,15,4,7,1.0,1,3,0.0
BK,15,4,7,1.0,1,4,0.0
BK,15,4,7,1.0,2,1,986.5399999999997
BK,15,4,7,1.0,2,3,0.0
BK,15,4,7,1.0,2,4,0.0
BK,15,4,7,1.0,3,1,0.0
BK,15,4,7,1.0,3,2,0.0
BK,15,4,7,1.0,3,4,0.0
BK,15,4,7,1.0,4,1,16631.420000000002
BK,15,4,7,1.0,4,2,0.0
BK,15,4,7,1.0,4,3,0.0
BK,15,3,3,0.5,1,2,0.0
BK,15,3,3,0.5,1,3,0.0
BK,15,3,3,0.5,1,4,0.0
BK,15,3,3,0.5,2,1,0.0
BK,15,3,3,0.5,2,3,0.0
BK,15,3,3,0.5,2,4,0.0
BK,15,3,3,0.5,3,1,0.0
BK,15,3,3,0.5,3,2,0.0
BK,15,3,3,0.5,3,4,0.0
BK,15,3,3,0.5,4,1,16505.02
BK,15,3,3,0.5,4,2,0.0
BK,15,3,3,0.5,4,3,0.0
BK,15,3,6,1.0,1,2,0.0
BK,15,3,6,1.0,1,3,0.0
BK,15,3,6,1.0,1,4,0.0
BK,15,3,6,1.0,2,1,0.0
BK,15,3,6,1.0,2,3,0.0
BK,15,3,6,1.0,2,4,0.0
BK,15,3,6,1.0,3,1,0.0
BK,15,3,6,1.0,3,2,0.0
BK,15,3,6,1.0,3,4,0.0
BK,15,3,6,1.0,4,1,16449.82
BK,15,3,6,1.0,4,2,0.0
BK,15,3,6,1.0,4,3,0.0
BK,15,2,2,0.5,1,2,0.0
BK,15,2,2,0.5,1,3,0.0
BK,15,2,2,0.5,1,4,0.0
BK,15,2,2,0.5,2,1,92.51276711709282
BK,15,2,2,0.5,2,3,0.0
BK,15,2,2,0.5,2,4,0.0
BK,15,2,2,0.5,3,1,0.0
BK,15,2,2,0.5,3,2,0.0
BK,15,2,2,0.5,3,4,0.0
BK,15,2,2,0.5,4,1,12982.300000000001
BK,15,2,2,0.5,4,2,0.0
BK,15,2,2,0.5,4,3,0.0
BK,15,2,5,0.002,1,2,0.0
BK,15,2,5,0.002,1,3,0.0
BK,15,2,5,0.002,1,4,0.0
BK,15,2,5,0.002,2,1,-1.0004441719502212e-13
BK,15,2,5,0.002,2,3,0.0
BK,15,2,5,0.002,2,4,0.0
BK,15,2,5,0.002,3,1,0.0
BK,15,2,5,0.002,3,2,0.0
BK,15,2,5,0.002,3,4,0.0
BK,15,2,5,0.002,4,1,12718.300000000001
BK,15,2,5,0.002,4,2,0.0
BK,15,2,5,0.002,4,3,0.0
BK,15,1,1,1.0,1,2,0.0
BK,15,1,1,1.0,1,3,0.0
BK,15,1,1,1.0,1,4,0.0
BK,15,1,1,1.0,2,1,0.0
BK,15,1,1,1.0,2,3,0.0
BK,15,1,1,1.0,2,4,0.0
BK,15,1,1,1.0,3,1,0.0
BK,15,1,1,1.0,3,2,0.0
BK,15,1,1,1.0,3,4,0.0
BK,15,1,1,1.0,4,1,10943.9
BK,15,1,1,1.0,4,2,0.0
BK,15,1,1,1.0,4,3,0.0
BK,16,4,4,1.0,1,2,0.0
BK,16,4,4,1.0,1,3,0.0
BK,16,4,4,1.0,1,4,0.0
BK,16,4,4,1.0,2,1,986.5400000000009
BK,16,4,4,1.0,2,3,0.0
BK,16,4,4,1.0,2,4,0.0
BK,16,4,4,1.0,3,1,0.0
BK,16,4,4,1.0,3,2,0.0
BK,16,4,4,1.0,3,4,0.0
BK,16,4,4,1.0,4,1,16725.02
BK,16,4,4,1.0,4,2,0.0
BK,16,4,4,1.0,4,3,0.0
BK,16,4,7,1.0,1,2,0.0
BK,16,4,7,1.0,1,3,0.0
BK,16,4,7,1.0,1,4,0.0
BK,16,4,7,1.0,2,1,986.5399999999997
BK,16,4,7,1.0,2,3,0.0
BK,16,4,7,1.0,2,4,0.0
BK,16,4,7,1.0,3,1,0.0
BK,16,4,7,1.0,3,2,0.0
BK,16,4,7,1.0,3,4,0.0
BK,16,4,7,1.0,4,1,16631.420000000002
BK,16,4,7,1.0,4,2,0.0
BK,16,4,7,1.0,4,3,0.0
BK,16,3,3,0.5,1,2,0.0
BK,16,3,3,0.5,1,3,0.0
BK,16,3,3,0.5,1,4,0.0
BK,16,3,3,0.5,2,1,0.0
BK,16,3,3,0.5,2,3,0.0
BK,16,3,3,0.5,2,4,0.0
BK,16,3,3,0.5,3,1,0.0
BK,16,3,3,0.5,3,2,0.0
BK,16,3,3,0.5,3,4,0.0
BK,16,3,3,0.5,4,1,16505.02
BK,16,3,3,0.5,4,2,0.0
BK,16,3,3,0.5,4,3,0.0
BK,16,3,6,1.0,1,2,0.0
BK,16,3,6,1.0,1,3,0.0
BK,16,3,6,1.0,1,4,0.0
