iter,est,no,usina,Indep,Coef
1,4,52,6,21110.0,-30.0
1,4,55,6,37130.0,-30.0
1,4,46,6,33080.0,-30.0
1,4,49,6,31130.000000000007,-30.0
1,4,79,6,26570.000000000004,-30.0
1,4,82,6,41540.0,-30.0
1,4,73,6,38420.00000000001,-30.0
1,4,76,6,36680.0,-30.0
1,4,34,6,6390.0,-9.999999999999998
1,4,37,6,25850.0,-30.0
1,4,31,6,18770.0,-30.0
1,4,40,6,26570.000000000004,-30.0
1,4,61,6,14929.999999999998,-30.0
1,4,64,6,31429.999999999993,-30.0
1,4,43,6,16700.0,-30.0
1,4,58,6,24739.999999999996,-30.0
1,4,67,6,32689.999999999993,-30.0
1,4,70,6,22610.000000000004,-30.0
1,4,4,6,3000.0,0.0
1,4,7,6,3000.0,0.0
1,4,101,6,22325.0,-30.0
1,4,102,6,19910.0,-30.0
1,4,103,6,3000.0,0.0
1,4,104,6,3000.0,0.0
1,3,89,6,58000.0,-30.0
1,3,90,6,54490.0,-30.0
1,3,91,6,70015.0,-30.0
1,3,92,6,67975.0,-30.0
1,3,93,6,13440.000000000002,-19.999999999999996
1,3,94,6,27355.0,-30.0
1,3,95,6,25539.999999999996,-30.0
1,3,96,6,29844.999999999996,-30.0
1,3,97,6,52540.0,-30.0
1,3,98,6,6000.0,0.0
1,3,99,6,32687.5,-30.0
1,3,100,6,5999.9997,0.0
1,2,83,6,69825.0,-30.0
1,2,84,6,97815.0,-30.0
1,2,85,6,33977.5,-30.0
1,2,86,6,52702.5,-30.0
1,2,87,6,37045.0,-30.0
1,2,88,6,15809.996628428613,-17.142852000000005
1,1,1,6,97216.80912676302,-30.0
2,4,52,6,3000.0,0.0
2,4,55,6,37130.00000000001,-30.0
2,4,46,6,14359.999999999993,-9.999999999999998
2,4,49,6,13709.999999999998,-9.999999999999998
2,4,79,6,3000.0,0.0
2,4,82,6,41540.0,-30.0
2,4,73,6,16139.999999999998,-9.999999999999998
2,4,76,6,15559.999999999993,-9.999999999999998
2,4,34,6,3000.0,0.0
2,4,37,6,25850.0,-30.0
2,4,31,6,3000.0,0.0
2,4,40,6,12190.0,-9.999999999999998
2,4,61,6,3000.0,0.0
2,4,64,6,31430.0,-30.0
2,4,43,6,3000.0,0.0
2,4,58,6,11579.999999999993,-9.999999999999998
2,4,67,6,32690.0,-30.0
2,4,70,6,3000.0,0.0
2,4,4,6,3000.0,0.0
2,4,7,6,3000.0,0.0
2,4,101,6,10775.0,-9.999999999999998
2,4,102,6,3000.0,0.0
2,4,103,6,3000.0,0.0
2,4,104,6,3000.0,0.0
2,3,89,6,58000.0,-30.0
2,3,90,6,54490.0,-30.0
2,3,91,6,70015.0,-30.0
2,3,92,6,67975.0,-30.0
2,3,93,6,13665.0,-15.000000000000004
2,3,94,6,27355.0,-30.0
2,3,95,6,20895.0,-15.000000000000004
2,3,96,6,16350.999999999989,-9.999999999999998
2,3,97,6,52540.0,-30.0
2,3,98,6,6000.0,0.0
2,3,99,6,32687.5,-30.0
2,3,100,6,5999.9997,0.0
2,2,83,6,69825.0,-30.0
2,2,84,6,97815.0,-30.0
2,2,85,6,34090.0,-30.0
2,2,86,6,52702.5,-30.0
2,2,87,6,37045.0,-30.0
2,2,88,6,15809.996628428613,-17.142852000000005
2,1,1,6,97233.45912676302,-30.0
3,4,52,6,10369.999999999998,-9.999999999999998
3,4,55,6,37130.0,-30.0
3,4,46,6,33080.0,-30.0
3,4,49,6,13709.999999999993,-9.999999999999998
3,4,79,6,12190.0,-9.999999999999998
3,4,82,6,41540.0,-30.0
3,4,73,6,38420.0,-30.0
3,4,76,6,15559.999999999993,-9.999999999999998
3,4,34,6,3000.0,0.0
3,4,37,6,25850.0,-30.0
3,4,31,6,9590.0,-9.999999999999998
3,4,40,6,26570.0,-30.0
3,4,61,6,3000.0,0.0
3,4,64,6,31430.0,-30.0
3,4,43,6,8899.999999999998,-9.999999999999998
3,4,58,6,24740.0,-30.0
3,4,67,6,32690.000000000004,-30.0
3,4,70,6,10870.0,-9.999999999999998
3,4,4,6,3000.0,0.0
3,4,7,6,3000.0,0.0
3,4,101,6,22325.0,-30.0
3,4,102,6,9969.999999999993,-9.999999999999998
3,4,103,6,3000.0,0.0
3,4,104,6,3000.0,0.0
3,3,89,6,58000.0,-30.0
3,3,90,6,54490.0,-30.0
3,3,91,6,70015.00000000001,-30.0
3,3,92,6,67975.0,-29.999999999999996
3,3,93,6,13665.0,-15.000000000000004
3,3,94,6,27354.999999999996,-30.0
3,3,95,6,20895.000000000007,-15.000000000000004
