iter,est,no,usina,Indep,Coef
1,4,95,6,22310.0,-30.0
1,4,96,6,6390.0,-9.999999999999998
1,4,97,6,33780.0,-30.0
1,4,98,6,21460.0,-30.0
1,4,99,6,3000.0,0.0
1,4,100,6,19760.0,-30.0
1,4,101,6,24755.0,-30.0
1,4,102,6,11599.999999999998,-30.0
1,4,103,6,28085.0,-30.0
1,4,104,6,14929.999999999998,-30.0
1,4,105,6,24590.000000000004,-30.0
1,4,106,6,37332.5,-30.0
1,4,4,6,3000.0,0.0
1,4,7,6,3000.0,0.0
1,4,10,6,3000.0,0.0
1,3,89,6,13043.332528999994,-23.333331
1,3,90,6,50005.00000099999,-30.000006000000003
1,3,91,6,16113.332222000001,-19.999998000000005
1,3,92,6,35660.0,-30.0
1,3,93,6,26060.0,-30.0
1,3,94,6,63510.002702,-30.000006
1,3,3,6,6000.0,0.0
1,3,6,6,6000.0,0.0
1,3,9,6,6000.0,0.0
1,2,83,6,51264.44040855558,-30.0
1,2,84,6,15661.668852333349,-25.000003999999805
1,2,85,6,79846.66265933344,-30.000000999999603
1,2,86,6,9000.0,0.0
1,2,87,6,9000.0,0.0
1,2,88,6,9000.0,0.0
1,1,1,6,98135.88780682503,-30.0
2,4,95,6,22310.0,-30.0
2,4,96,6,3000.0,0.0
2,4,97,6,33780.0,-30.0
2,4,98,6,3000.0,0.0
2,4,99,6,3000.0,0.0
2,4,100,6,3000.0,0.0
2,4,101,6,11585.0,-9.999999999999998
2,4,102,6,3000.0,0.0
2,4,103,6,12694.999999999998,-9.999999999999998
2,4,104,6,3000.0,0.0
2,4,105,6,3000.0,0.0
2,4,106,6,15777.499999999998,-9.999999999999998
2,4,4,6,3000.0,0.0
2,4,7,6,3000.0,0.0
2,4,10,6,3000.0,0.0
2,3,89,6,13193.332513999994,-19.999998000000005
2,3,90,6,50005.00183199999,-30.0
2,3,91,6,5999.9997,0.0
2,3,92,6,35659.999460428575,-30.0
2,3,93,6,15617.14231757143,-10.0
2,3,94,6,63510.001071285704,-30.0
2,3,3,6,6000.0,0.0
2,3,6,6,6000.0,0.0
2,3,9,6,6000.0,0.0
2,2,83,6,51314.44161922212,-30.0
2,2,84,6,16695.001919214206,-15.000003
2,2,85,6,79846.66284319063,-30.0
2,2,86,6,9000.0,0.0
2,2,87,6,9000.0,0.0
2,2,88,6,9000.0,0.0
2,1,1,6,98381.93821204899,-30.0
3,4,95,6,22310.0,-30.0
3,4,96,6,3000.0,0.0
3,4,97,6,33780.0,-30.0
3,4,98,6,10486.666666666666,-9.999999999999998
3,4,99,6,3000.0,0.0
3,4,100,6,9919.999999999995,-9.999999999999998
3,4,101,6,24755.000000000004,-30.0
3,4,102,6,3000.0,0.0
3,4,103,6,28084.999999999996,-30.0
3,4,104,6,3000.0,0.0
3,4,105,6,3000.0,0.0
3,4,106,6,37332.5,-30.0
3,4,4,6,3000.0,0.0
3,4,7,6,3000.0,0.0
3,4,10,6,3000.0,0.0
3,3,89,6,13193.332513999994,-19.999998000000005
3,3,90,6,50005.002232,-30.0
3,3,91,6,10926.665873999995,-6.666665999999999
3,3,92,6,35659.998823,-30.0
3,3,93,6,22963.331536999987,-19.999998000000012
3,3,94,6,63510.002298999985,-30.0
3,3,3,6,6000.0,0.0
3,3,6,6,6000.0,0.0
3,3,9,6,6000.0,0.0
3,2,83,6,51314.441885888766,-30.0
3,2,84,6,17128.33497716651,-18.333336666666597
3,2,85,6,79846.66305566678,-30.0
3,2,86,6,9000.0,0.0
3,2,87,6,9000.0,0.0
3,2,88,6,9000.0,0.0
3,1,1,6,98478.13831046896,-30.0
4,4,95,6,22310.0,-30.0
4,4,96,6,3000.0,0.0
4,4,97,6,33780.0,-30.0
4,4,98,6,21460.000000000004,-30.0
4,4,99,6,3000.0,0.0
4,4,100,6,9919.999999999998,-9.999999999999998
4,4,101,6,24754.999999999996,-30.0
4,4,102,6,7199.999999999993,-9.999999999999998
4,4,103,6,28085.0,-30.0
4,4,104,6,8309.999999999993,-9.999999999999998
4,4,105,6,11530.0,-9.999999999999998
4,4,106,6,37332.5,-30.0
4,4,4,6,3000.0,0.0
4,4,7,6,3000.0,0.0
4,4,10,6,3000.0,0.0
4,3,89,6,13193.332513999994,-19.999998000000005
4,3,90,6,50005.002232,-30.0
4,3,91,6,10926.665873999995,-6.6666659999999975
4,3,92,6,31906.663975999996,-23.33333100000001
4,3,93,6,24439.998055999997,-23.33333100000001
4,3,94,6,63510.002699,-30.0
4,3,3,6,6000.0,0.0
4,3,6,6,6000.0,0.0
4,3,9,6,6000.0,0.0
4,2,83,6,51314.441885888766,-30.0
4,2,84,6,17281.668294833165,-15.000001499999707
4,2,85,6,79846.66312233347,-30.0
4,2,86,6,9000.0,0.0
4,2,87,6,9000.0,0.0
4,2,88,6,9000.0,0.0
4,1,1,6,98512.17832919097,-30.0
