etapa,iter,est,node,prob,Submercado,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CMO
FW,1,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,1,2,83,0.4439999999999999,1,2000.0,300.0,1700.0,0.0,0.0,1885.2500000000005,0.0,185.25000000000045,3000.0,10.0
FW,1,2,84,0.5549999999999999,1,2000.0,1090.7999999999995,909.2000000000003,0.0,0.0,909.2000000000003,0.0,0.0,22723.99999999999,30.0
FW,1,3,85,0.4999998,1,2000.0,409.7499999999998,1590.2500000000002,0.0,0.0,1404.9999999999998,185.25000000000045,0.0,4097.499999999998,10.0
FW,1,3,86,0.4999998,1,2000.0,300.0,1700.0,0.0,0.0,2132.5,185.25000000000045,617.7500000000005,3000.0,10.0
FW,1,3,87,0.4000001999999999,1,2000.0,637.4999999999998,1362.5000000000002,0.0,0.0,1362.5000000000002,0.0,0.0,9124.999999999993,30.0
FW,1,3,88,0.6,1,2000.0,1330.3333333333335,669.6666666666667,0.0,0.0,669.6666666666667,0.0,0.0,29909.999999999996,30.0
FW,1,4,89,0.5000001000000001,1,2000.0,1142.9999999999998,857.0,0.0,0.0,857.0,0.0,0.0,24289.999999999996,30.0
FW,1,4,90,0.5000001000000001,1,2000.0,715.0,1285.0,0.0,0.0,1285.0,0.0,0.0,11450.000000000002,30.0
FW,1,4,91,0.5000001000000001,1,2000.0,390.58333333333303,1609.416666666667,0.0,0.0,991.6666666666665,617.7500000000005,0.0,3905.8333333333303,10.0
FW,1,4,92,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,1476.6666666666665,617.7500000000005,394.41666666666697,3000.0,10.0
FW,1,4,93,0.5000001000000001,1,2000.0,1345.3333333333335,654.6666666666666,0.0,0.0,654.6666666666666,0.0,0.0,30360.000000000004,30.0
FW,1,4,94,0.5000001000000001,1,2000.0,959.6666666666667,1040.3333333333333,0.0,0.0,1040.3333333333333,0.0,0.0,18790.0,30.0
FW,1,4,95,0.6666666,1,2000.0,1634.3333333333333,365.66666666666674,0.0,0.0,365.66666666666674,0.0,0.0,39030.0,30.0
FW,1,4,96,0.3333336,1,2000.0,1114.3333333333335,885.6666666666665,0.0,0.0,885.6666666666665,0.0,0.0,23430.000000000004,30.0
FW,2,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,2,2,83,0.4439999999999999,1,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1885.2500000000005,0.0,385.2500000000003,4999.9999999999945,17.5
FW,2,2,84,0.5549999999999999,1,2000.0,2000.0,0.0,0.0,0.0,909.2000000000003,0.0,909.2000000000003,50000.0,30.0
FW,2,3,85,0.4999998,1,2000.0,805.4166666666665,1194.5833333333335,0.0,0.0,1404.9999999999998,385.2500000000003,595.6666666666666,14162.499999999995,30.0
FW,2,3,86,0.4999998,1,2000.0,300.0,1700.0,0.0,0.0,2132.5,385.2500000000003,817.7500000000006,3000.0,10.0
FW,2,3,87,0.4000001999999999,1,2000.0,547.466666666666,1452.533333333334,0.0,0.0,1362.5000000000002,909.2000000000003,819.1666666666667,6423.999999999982,30.0
FW,2,3,88,0.6,1,2000.0,1548.7998960000205,451.2001039999798,0.0,0.0,669.6666666666667,909.2000000000003,1127.6665626666872,36463.9968800006,30.0
FW,2,4,89,0.5000001000000001,1,2000.0,547.3333333333335,1452.6666666666665,0.0,0.0,857.0,595.6666666666666,0.0,6420.000000000005,30.0
FW,2,4,90,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,1285.0,595.6666666666666,180.66666666666652,3000.0,10.0
FW,2,4,91,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,991.6666666666665,817.7500000000006,109.41666666666697,3000.0,10.0
FW,2,4,92,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,1476.6666666666665,817.7500000000006,594.416666666667,3000.0,10.0
FW,2,4,93,0.5000001000000001,1,2000.0,526.1666666666665,1473.8333333333335,0.0,0.0,654.6666666666666,819.1666666666667,0.0,5784.999999999995,30.0
FW,2,4,94,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,1040.3333333333333,819.1666666666667,159.5,3000.0,10.0
FW,2,4,95,0.6666666,1,2000.0,506.666770666646,1493.333229333354,0.0,0.0,365.66666666666674,1127.6665626666872,0.0,5200.003119999379,30.0
FW,2,4,96,0.3333336,1,2000.0,300.0,1700.0,0.0,0.0,885.6666666666665,1127.6665626666872,313.33322933335376,3000.0,10.0
FW,3,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,3,2,83,0.4439999999999999,1,2000.0,466.2082315708226,1533.7917684291774,0.0,0.0,1885.2500000000005,0.0,351.45823157082316,4662.082315708226,10.0
FW,3,2,84,0.5549999999999999,1,2000.0,1754.6328247003978,245.36717529960254,0.0,0.0,909.2000000000003,0.0,663.8328247003977,42638.984741011926,30.0
FW,3,3,85,0.4999998,1,2000.0,525.2084350958435,1474.7915649041565,0.0,0.0,1404.9999999999998,351.45823157082316,281.6666666666666,5756.253052875303,30.0
FW,3,3,86,0.4999998,1,2000.0,300.0,1700.0,0.0,0.0,2132.5,351.45823157082316,783.9582315708232,3000.0,10.0
FW,3,3,87,0.4000001999999999,1,2000.0,500.00050863293563,1499.9994913670644,0.0,0.0,1362.5000000000002,663.8328247003977,526.3333333333335,5000.015258988067,30.0
FW,3,3,88,0.6,1,2000.0,1347.5005086329352,652.4994913670648,0.0,0.0,669.6666666666667,663.8328247003977,680.9999999999994,30425.015258988053,30.0
FW,3,4,89,0.5000001000000001,1,2000.0,861.3333333333335,1138.6666666666665,0.0,0.0,857.0,281.6666666666666,0.0,15840.000000000005,30.0
FW,3,4,90,0.5000001000000001,1,2000.0,433.3333333333335,1566.6666666666665,0.0,0.0,1285.0,281.6666666666666,0.0,4333.333333333335,10.0
FW,3,4,91,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,991.6666666666665,783.9582315708232,75.62489823748956,3000.0,10.0
FW,3,4,92,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,1476.6666666666665,783.9582315708232,560.6248982374896,3000.0,10.0
FW,3,4,93,0.5000001000000001,1,2000.0,819.0,1181.0,0.0,0.0,654.6666666666666,526.3333333333335,0.0,14569.999999999998,30.0
FW,3,4,94,0.5000001000000001,1,2000.0,433.33333333333303,1566.666666666667,0.0,0.0,1040.3333333333333,526.3333333333335,0.0,4333.333333333327,10.0
FW,3,4,95,0.6666666,1,2000.0,953.3333333333339,1046.666666666666,0.0,0.0,365.66666666666674,680.9999999999994,0.0,18600.00000000002,30.0
FW,3,4,96,0.3333336,1,2000.0,433.3333333333337,1566.6666666666663,0.0,0.0,885.6666666666665,680.9999999999994,0.0,4333.333333333334,10.0
FW,4,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,4,2,83,0.4439999999999999,1,2000.0,413.360954288858,1586.639045711142,0.0,0.0,1885.2500000000005,0.0,298.61095428885807,4133.609542888591,10.0
FW,4,2,84,0.5549999999999999,1,2000.0,1687.9658637173573,312.03413628264275,0.0,0.0,909.2000000000003,0.0,597.1658637173575,40638.97591152072,30.0
FW,4,3,85,0.4999998,1,2000.0,511.38904571114244,1488.6109542888576,0.0,0.0,1404.9999999999998,298.61095428885807,215.00000000000006,5341.671371334273,30.0
FW,4,3,86,0.4999998,1,2000.0,300.0,1700.0,0.0,0.0,2132.5,298.61095428885807,731.110954288858,3000.0,10.0
FW,4,3,87,0.4000001999999999,1,2000.0,500.00080294930945,1499.9991970506906,0.0,0.0,1362.5000000000002,597.1658637173575,459.6666666666672,5000.024088479282,30.0
FW,4,3,88,0.6,1,2000.0,1347.5008029493085,652.4991970506915,0.0,0.0,669.6666666666667,597.1658637173575,614.3333333333329,30425.02408847926,30.0
FW,4,4,89,0.5000001000000001,1,2000.0,928.0,1072.0,0.0,0.0,857.0,215.00000000000006,0.0,17840.0,30.0
FW,4,4,90,0.5000001000000001,1,2000.0,500.0,1500.0,0.0,0.0,1285.0,215.00000000000006,0.0,5000.0,30.0
FW,4,4,91,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,991.6666666666665,731.110954288858,22.777620955524526,3000.0,10.0
FW,4,4,92,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,1476.6666666666665,731.110954288858,507.7776209555245,3000.0,10.0
FW,4,4,93,0.5000001000000001,1,2000.0,885.6666666666661,1114.333333333334,0.0,0.0,654.6666666666666,459.6666666666672,0.0,16569.999999999985,30.0
