etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,5,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,5,2,83,0.4439999999999999,1,6,6,1575.2499999999986,0.0,1885.2500000000005,1575.2499999999986,1.7053025658242404e-13,310.00000000000165
FW,5,2,84,0.5549999999999999,1,6,6,312.03333333333774,0.0,909.2000000000003,312.03333333333774,0.0,597.1666666666625
FW,5,3,85,0.4999998,1,6,6,1500.0000000000014,310.00000000000165,1404.9999999999998,1500.0000000000014,-5.684341886080802e-14,215.00000000000006
FW,5,3,86,0.4999998,1,6,6,1700.0,310.00000000000165,2132.5,1700.0,-1.1368683772161603e-13,742.5000000000019
FW,5,3,87,0.4000001999999999,1,6,6,1499.9999999999957,597.1666666666625,1362.5000000000002,1499.9999999999957,0.0,459.6666666666672
FW,5,3,88,0.6,1,6,6,652.4999999999966,597.1666666666625,669.6666666666667,652.4999999999966,0.0,614.3333333333328
FW,5,4,89,0.5000001000000001,1,6,6,1072.0,215.00000000000006,857.0,1072.0,0.0,0.0
FW,5,4,90,0.5000001000000001,1,6,6,1500.0,215.00000000000006,1285.0,1500.0,0.0,0.0
FW,5,4,91,0.5000001000000001,1,6,6,1700.0,742.5000000000019,991.6666666666665,1700.0,0.0,34.166666666668334
FW,5,4,92,0.5000001000000001,1,6,6,1700.0,742.5000000000019,1476.6666666666665,1700.0,0.0,519.1666666666683
FW,5,4,93,0.5000001000000001,1,6,6,1114.333333333334,459.6666666666672,654.6666666666666,1114.333333333334,0.0,0.0
FW,5,4,94,0.5000001000000001,1,6,6,1500.0000000000005,459.6666666666672,1040.3333333333333,1500.0000000000005,0.0,0.0
FW,5,4,95,0.6666666,1,6,6,979.9999999999995,614.3333333333328,365.66666666666674,979.9999999999995,0.0,0.0
FW,5,4,96,0.3333336,1,6,6,1499.9999999999993,614.3333333333328,885.6666666666665,1499.9999999999993,0.0,0.0
