NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
9,4,1,4,0.5
18,7,2,4,0.5
26,9,3,3,0.5
9,10,3,4,0.5
27,13,4,4,0.5
36,16,5,4,0.5
53,18,6,3,0.4
18,19,6,4,0.5
45,22,7,4,0.5
54,25,8,4,0.3333333
1,26,9,2,0.148
26,27,9,3,0.5
27,28,9,4,0.5
60,31,10,4,0.5
63,34,11,4,0.5
68,36,12,3,0.5
36,37,12,4,0.5
69,40,13,4,0.5
72,43,14,4,0.3333333
71,45,15,3,0.4
45,46,15,4,0.5
78,52,17,4,0.5
1,53,18,2,0.185
53,54,18,3,0.6
54,55,18,4,0.6666667
81,58,19,4,0.3333333
77,60,20,3,0.5
60,61,20,4,0.5
80,63,21,3,0.4
63,64,21,4,0.5
1,68,23,2,0.148
68,69,23,3,0.5
69,70,23,4,0.5
1,71,24,2,0.185
71,72,24,3,0.6
72,73,24,4,0.6666667
1,77,26,2,0.148
77,78,26,3,0.5
78,79,26,4,0.5
1,80,27,2,0.185
80,81,27,3,0.6
81,82,27,4,0.6666667
