NO,PROBABILIDADE
1,1.0
83,0.666
84,0.33299999999999996
85,0.33333359999999995
86,0.6666672000000001
87,0.6666666
88,0.3333333
89,0.3333334
90,0.6666668
91,0.5833330999999999
92,0.4166665
93,0.5000001000000001
94,0.5000001000000001
95,0.6666666
96,0.3333333
