etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,5,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,48237.28684036435
FW,5,2,83,0.33299999999999996,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,609.0000000000002,5000.0,9289.99976233326
FW,5,2,84,0.666,2000.0,1113.6664361665748,886.333563833425,0.0,0.0,959.9999999999998,0.0,73.66643616657473,23409.993084997248,41873.36565300181
FW,5,3,85,0.6666666,2000.0,500.0,1500.0,0.0,0.0,1405.0000000000002,609.0000000000002,514.0000000000008,5000.0,5935.001186999992
FW,5,3,86,0.3333333,2000.0,300.0,1700.0,0.0,0.0,2381.0,609.0000000000002,1290.0,3000.0,2999.9997000000003
FW,5,3,87,0.6666672000000001,2000.0,1139.8335638334252,860.1664361665748,0.0,0.0,786.5,73.66643616657473,-1.1368683772161603e-13,24195.006915002756,30352.487859
FW,5,3,88,0.33333359999999995,2000.0,500.00023050009213,1499.9997694999079,0.0,0.0,1736.0000000000005,73.66643616657473,309.6666666666675,5000.006915002765,11525.002304999984
FW,5,4,89,0.5000001000000001,2000.0,300.0,1700.0,0.0,0.0,1285.0,514.0000000000008,99.00000000000091,3000.0,0.0
FW,5,4,90,0.5000001000000001,2000.0,628.9999999999991,1371.000000000001,0.0,0.0,857.0,514.0000000000008,0.0,8869.999999999975,0.0
FW,5,4,91,0.3333333,2000.0,300.0,1700.0,0.0,0.0,1691.0,1290.0,1281.0,3000.0,0.0
FW,5,4,92,0.6666666,2000.0,300.0,1700.0,0.0,0.0,1253.5,1290.0,843.5,3000.0,0.0
FW,5,4,93,0.5833330999999999,2000.0,1527.0,472.99999999999994,0.0,0.0,473.00000000000006,-1.1368683772161603e-13,0.0,35810.00000000001,0.0
FW,5,4,94,0.4166665,2000.0,1090.3999999999999,909.6,0.0,0.0,909.6000000000001,-1.1368683772161603e-13,0.0,22712.0,0.0
FW,5,4,95,0.5000001000000001,2000.0,934.9999999999993,1065.0000000000007,0.0,0.0,755.3333333333333,309.6666666666675,0.0,18049.999999999978,0.0
FW,5,4,96,0.5000001000000001,2000.0,499.9999999999993,1500.0000000000007,0.0,0.0,1190.3333333333333,309.6666666666675,0.0,4999.99999999998,0.0
