iter,est,no,usina,Indep,Coef
1,4,89,6,20097.57267899003,-30.0
1,4,90,6,34008.84101626571,-30.0
1,4,91,6,3000.0,0.0
1,4,92,6,3000.0,0.0
1,4,93,6,13431.520827599468,-30.0
1,4,94,6,27867.28388382181,-30.0
1,4,95,6,35973.828541390554,-30.0
1,4,96,6,21131.566035332267,-30.0
1,3,85,6,50319.80299000942,-30.0
1,3,86,6,6000.0006,0.0
1,3,87,6,18278.1896050636,-30.0
1,3,88,6,54242.07576854721,-30.0
1,2,83,6,25026.823279588774,-16.153851000000003
1,2,84,6,55957.570478317415,-30.000012
1,1,1,6,91023.92350525061,-30.0
2,4,89,6,3000.0,0.0
2,4,90,6,34008.8410162657,-30.0
2,4,91,6,3000.0,0.0
2,4,92,6,3000.0,0.0
2,4,93,6,3000.0,0.0
2,4,94,6,3000.0,0.0
2,4,95,6,35973.828541390554,-30.0
2,4,96,6,3000.0,0.0
2,3,85,6,50319.78939406852,-29.999990999999998
2,3,86,6,6000.0006,0.0
2,3,87,6,5999.9991,0.0
2,3,88,6,54242.06987977949,-29.999990999999998
2,2,83,6,25026.823279588763,-16.153851000000003
2,2,84,6,55957.57768806617,-30.0
2,1,1,6,91023.92723990045,-30.0
3,4,89,6,20097.57267899003,-30.0
3,4,90,6,34008.84101626571,-30.0
3,4,91,6,3000.0,0.0
3,4,92,6,3000.0,0.0
3,4,93,6,3000.0,0.0
3,4,94,6,27867.283883821805,-30.0
3,4,95,6,35973.828541390554,-30.0
3,4,96,6,21131.566035332267,-30.0
3,3,85,6,50319.78939406852,-29.999990999999998
3,3,86,6,6000.0006,0.0
3,3,87,6,17408.53639205937,-17.142851999999994
3,3,88,6,54242.07576854722,-30.0
3,2,83,6,25026.823279588763,-16.153851000000003
3,2,84,6,55957.58178766725,-30.0
3,1,1,6,91023.92936349382,-30.0
4,4,89,6,20097.57267899003,-30.0
4,4,90,6,34008.84101626571,-30.0
4,4,91,6,3000.0,0.0
4,4,92,6,3000.0,0.0
4,4,93,6,7810.506942533157,-9.999999999999998
4,4,94,6,27867.283883821812,-30.0
4,4,95,6,35973.828541390554,-30.0
4,4,96,6,21131.566035332267,-30.0
4,3,85,6,50319.78939406852,-29.999990999999998
4,3,86,6,6000.0006,0.0
4,3,87,6,18269.847868575154,-21.428565
4,3,88,6,54242.07576854721,-30.0
4,2,83,6,25026.823279588763,-16.153851000000003
4,2,84,6,55957.58258766483,-30.0
4,1,1,6,91023.92977789257,-30.0
