iter,est,no,usina,Indep,Coef
1,4,89,6,36265.0,-30.0
1,4,90,6,23429.999999999993,-30.0
1,4,91,6,28334.0,-30.0
1,4,92,6,14892.500000000002,-30.0
1,4,93,6,3000.0,0.0
1,4,94,6,3000.0,0.0
1,4,95,6,24290.0,-30.0
1,4,96,6,11450.0,-30.0
1,3,85,6,61896.663468,-30.0
1,3,86,6,26269.99999999999,-30.0
1,3,87,6,5999.9997,0.0
1,3,88,6,25719.999999999996,-30.0
1,2,83,6,65283.34396066539,-30.000024
1,2,84,6,11966.665870000004,-19.999998000000005
1,1,1,6,97463.60681251316,-30.0
2,4,89,6,15421.666666666662,-9.999999999999998
2,4,90,6,3000.0,0.0
2,4,91,6,12777.999999999993,-9.999999999999998
2,4,92,6,3000.0,0.0
2,4,93,6,3000.0,0.0
2,4,94,6,3000.0,0.0
2,4,95,6,24290.000000000004,-30.0
2,4,96,6,3000.0,0.0
2,3,85,6,61896.666130142854,-29.999999999999996
2,3,86,6,12341.48054733333,-5.555555000000005
2,3,87,6,5999.9997,0.0
2,3,88,6,20070.003014,-15.000003000000003
2,2,83,6,65283.35332539468,-30.0
2,2,84,6,14289.99976233326,-10.000000999999806
2,1,1,6,98237.28323556983,-30.0
3,4,89,6,36265.0,-30.0
3,4,90,6,3000.0,0.0
3,4,91,6,28334.0,-30.0
3,4,92,6,3000.0,0.0
3,4,93,6,3000.0,0.0
3,4,94,6,3000.0,0.0
3,4,95,6,24290.0,-30.0
3,4,96,6,3000.0,0.0
3,3,85,6,61896.665511,-30.0
3,3,86,6,21468.887241999983,-16.666665
3,3,87,6,5999.9997,0.0
3,3,88,6,20070.003013999994,-15.000003000000003
3,2,83,6,65283.35835866719,-30.0
3,2,84,6,14289.99976233326,-10.000000999999802
3,1,1,6,98237.28658772932,-30.0
4,4,89,6,36265.0,-30.0
4,4,90,6,11143.333333333328,-9.999999999999998
4,4,91,6,28333.999999999996,-30.0
4,4,92,6,8297.5,-9.999999999999998
4,4,93,6,3000.0,0.0
4,4,94,6,3000.0,0.0
4,4,95,6,24290.0,-30.0
4,4,96,6,3000.0,0.0
4,3,85,6,61896.665311,-30.0
4,3,86,6,23661.84998566666,-21.111109000000003
4,3,87,6,5999.9997,0.0
4,3,88,6,20070.003013999994,-15.000003000000003
4,2,83,6,65283.359958667,-30.0
4,2,84,6,14289.99976233326,-10.000000999999802
4,1,1,6,98237.2876533292,-30.0
