"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"Brunner_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"23";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;229;2256,644;2251,312;1,96;2564,408;2169,543;2343,745;2142,175;2371,113;87,101;114,469;2177,296;2158,109;2121,179;2096,061;520832,86;461069,422;428850,945;382380,352;2343,883;2384,29;2409,562;2468,063;1584907,745;1829905,311;2021662,29;2442551,249;993,705;994,015;935,696;1059,441;562,789;438,998;918,449;1081,355;584,125;421,385;4,505;4,475;33,653;33,4;15,092;0,012;1;0,945;0,211;0,772;0,037;0,619;0,691;0,038
"24";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;275;5825,37;5799,138;1,96;2564,408;5488,473;6162,267;5382,612;6268,128;336,897;442,758;5482,001;5390,97;5331,965;5147,567;10589539,804;9270609,649;8629411,923;7183307,311;6136,471;6282,599;6353,315;6572,164;19786168,716;21194489,067;22583489,487;25373252,182;3843,566;3838,125;3619,192;4097,824;562,789;438,998;3552,48;4182,589;584,125;421,385;2,707;2,703;10,051;9,999;51,74;0,008;1;0,93;0,075;0,408;0,063;0,439;0,021;0,067
"25";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;190;392,806;391,912;1,96;2564,408;379,096;406,516;374,788;410,824;13,71;18,018;379,251;373,654;372,659;366,975;18870,748;18039,418;16810,949;15614,811;406,856;411,032;417,703;424,462;30954,173;33642,281;35629,413;41005,97;156,414;156,942;147,283;166,761;562,789;438,998;144,568;170,21;584,125;421,385;1,635;1,66;4,933;4,958;3,226;0,018;1;0,941;0,031;0,221;0,047;0,039;0,808;0,047
"26";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;255;194,166;191,298;1,96;2564,408;167,186;221,146;158,709;229,623;26,98;35,457;165,916;159,297;150,531;140,183;71108,166;65873,788;56981,963;49854,224;222,8;230,369;238,985;253,54;117573,159;129237,914;130958,132;143485,08;307,804;302,017;289,836;328,166;562,789;438,998;284,493;334,954;584,125;421,385;2,524;2,488;6,15;5,89;5,864;0,016;1;0,903;0,506;0,641;0,169;0,92;0,995;0,169
"27";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;188;164,322;164,29;1,96;2564,408;132,775;195,869;122,863;205,781;31,547;41,459;134,161;124,324;119,238;102,892;78304,55;67015,847;60173,557;45478,556;197,473;209,474;224,663;246,274;183299,39;207199,068;243533,028;311413,452;359,906;366,23;338,896;383,714;562,789;438,998;332,649;391,652;584,125;421,385;4,064;4,226;20,259;21,991;4,848;0,006;1;0,999;0,009;0,328;0,129;0,418;0,855;0,13
"28";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;254;382,084;377,678;1,96;2564,408;208,47;555,698;153,917;610,251;173,614;228,167;223,602;184,891;157,23;128,639;899984,438;533564,75;335601,375;225329,406;577,786;680,726;725,134;835,437;8393802,31;10262390,344;11155782,31;14398615,908;1980,713;1978,638;1865,086;2111,74;562,789;438,998;1830,707;2155,422;584,125;421,385;9,646;9,679;106,94;107,483;5,582;0,02;1;0,977;0;0,108;0,134;0,134;0,49;0,131
"29";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;158;39,002;38,766;1,96;2564,408;34,453;43,551;33,024;44,98;4,549;5,978;34,753;33,494;32,314;31,114;1748,517;1514,721;1319,504;1052,471;43,444;44,642;46,683;49,578;3769,753;4173,582;4819,701;5574,079;51,896;51,948;48,866;55,329;562,789;438,998;47,965;56,473;584,125;421,385;3,78;3,795;18,536;18,626;0,632;0,006;1;0,953;0,001;0,133;0,039;0,135;0,255;0,04
"30";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;155;148,04;149,588;1,96;2564,408;129;167,08;123,017;173,063;19,04;25,023;129,429;123,593;119,404;113,336;35636,307;32169,383;31068,641;26751,892;167,331;173,066;182,416;192,057;59255,146;62650,139;72512,775;81090,675;217,227;221,766;204,546;231,597;562,789;438,998;200,776;236,387;584,125;421,385;2,55;2,548;6,437;6,424;4,22;0,012;1;0,928;0,612;0,845;0,448;0,314;0,523;0,453
"31";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;169;1031,748;1024,894;1,96;2564,408;975,371;1088,125;957,656;1105,84;56,377;74,092;977,636;960,975;938,012;922,154;371704,602;355857,235;338765,495;317483,559;1087,864;1097,173;1124,213;1161,954;456339,856;471407,029;485107,611;511200,262;643,193;642,661;605,645;685,741;562,789;438,998;594,482;699,926;584,125;421,385;0,853;0,858;-0,621;-0,62;10,342;0,02;1;0,891;0,655;0,87;0,232;0,896;0,991;0,237
"32";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;156;874,092;872,426;1,96;2564,408;804,693;943,491;782,887;965,297;69,399;91,205;804,275;790,764;762,554;737,474;521821,625;496413,483;470998,876;438226,404;939,82;963,015;990,353;1027,645;737174,365;768644,451;829880,535;890766,099;791,749;796,798;745,53;844,125;562,789;438,998;731,788;861,586;584,125;421,385;1,546;1,542;2,108;2,035;14,938;0,012;1;0,978;0,201;0,56;0,214;0,506;0,388;0,222
"33";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;148;132,088;131,326;1,96;2564,408;113,852;150,324;108,122;156,054;18,236;23,966;114,651;109,163;103,942;95,307;32371,688;29880,345;24880,604;20880,16;150,046;155,957;159,54;169,841;55408,614;59010,495;62075,431;69386,477;208,048;207,769;195,903;221,811;562,789;438,998;192,292;226,399;584,125;421,385;2,708;2,735;7,827;7,995;3,038;0,012;1;0,962;0,199;0,472;0,274;0,187;0,625;0,275
"34";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;141;308,694;306,952;1,96;2564,408;266,042;351,346;252,64;364,748;42,652;56,054;265,111;250,49;239,863;224,995;175281,564;159016,902;140982,837;112803,325;351,259;365,072;377,862;406,58;301898,203;319314,674;348103,288;383451,282;486,603;485,964;458,197;518,792;562,789;438,998;449,751;529,524;584,125;421,385;2,707;2,734;7,822;7,989;7,094;0,012;1;0,963;0,199;0,473;0,258;0,023;0,292;0,26
"35";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;149;171,978;172,64;1,96;2564,408;157,341;186,615;152,742;191,214;14,637;19,236;157,221;153,801;149,131;142,063;20956,654;19795,378;17822,798;14664,648;186,63;189,914;197,468;202,743;34233,631;35543,396;40538,618;44835,765;166,989;170,842;157,241;178,035;562,789;438,998;154,342;181,718;584,125;421,385;2,266;2,34;5,386;5,711;4,094;0,012;1;0,96;0,235;0,683;0,451;0,893;0,129;0,453
"36";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;123;173,63;170,58;1,96;2564,408;162,015;185,245;158,365;188,895;11,615;15,265;162,643;160,438;152,637;146,555;13938,812;12988,121;11394,042;10154,523;186,531;190,378;190,122;197,287;21702,936;22817,22;24177,12;26725,214;132,514;131,572;124,779;141,28;562,789;438,998;122,479;144,203;584,125;421,385;1,816;1,947;4,269;5,161;5,162;0,018;1;0,766;0,801;0,889;0,516;0,391;0,248;0,517
"37";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;262;91,794;92,03;1,96;2564,408;82,954;100,634;80,177;103,411;8,84;11,617;83,047;81,217;78,14;74,471;8225,939;7739,623;7373,912;6814,852;100,886;103,972;107,52;111,619;12140,531;12785,442;14551,366;15662,424;100,849;103,338;94,961;107,52;562,789;438,998;93,211;109,744;584,125;421,385;1,887;1,949;3,246;3,519;2,004;0,014;1;0,976;0,549;0,758;0,336;0,3;0,529;0,339
"38";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;130;87,312;86,7;1,96;2564,408;82,203;92,421;80,598;94,026;5,109;6,714;82,522;80,993;78,444;76,278;2768,586;2622,116;2282,516;2061,561;92,182;94,09;95,605;99,284;4087,961;4392,755;4634,425;5092,765;58,287;57,748;54,884;62,143;562,789;438,998;53,873;63,428;584,125;421,385;1,633;1,688;3,313;3,862;1,36;0,01;1;0,892;0,713;0,705;0,87;1;0,083;0,871
"39";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;259;97,408;97,168;1,96;2564,408;93,309;101,507;92,022;102,794;4,099;5,386;93,092;92,106;90,533;88,778;1587,368;1452,637;1318,563;1200,173;101,561;102,851;104,225;106,725;2872,438;3080,194;3339,68;3789,436;46,759;46,743;44,03;49,852;562,789;438,998;43,218;50,884;584,125;421,385;2,421;2,472;10,628;10,923;0,936;0,016;1;0,947;0,13;0,319;0,157;0,252;0,981;0,156
"40";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;252;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;NA;1;1;NA
"41";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;120;31,88;31,454;1,96;2564,408;29,402;34,358;28,624;35,136;2,478;3,256;29,476;29,022;27,979;27,058;416,415;343,219;311,239;254,956;34,52;35,215;36,048;37,536;1281,366;1454,927;1732,879;2031,429;28,268;29,037;26,618;30,138;562,789;438,998;26,127;30,761;584,125;421,385;5,044;5,324;39,153;41,346;0,97;0,018;1;0,849;0,798;0,882;0,523;1;0,758;0,526
"42";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;295;88,996;89,154;1,96;2564,408;87,916;90,076;87,577;90,415;1,08;1,419;87,946;87,762;87,558;87,145;95,281;85,727;64,718;56,406;90,112;90,658;91,08;91,575;222,774;238,267;288,256;323,335;12,321;12,663;11,602;13,136;562,789;438,998;11,388;13,408;584,125;421,385;3,894;4,021;20,768;21,91;0,33;0,01;1;0,871;0,014;0,429;0,23;0,046;0,019;0,23
"43";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;202;11,582;11,762;1,96;2564,408;10,646;12,518;10,352;12,812;0,936;1,23;10,674;10,474;10,197;9,79;84,342;76,946;77,742;66,691;12,561;12,894;13,394;13,874;147,551;156,915;202,568;225,604;10,676;11,64;10,053;11,383;562,789;438,998;9,868;11,618;584,125;421,385;2,484;2,79;7,323;9,201;0,444;0,012;1;0,838;0,461;0,95;0,909;0,289;0,057;0,909
"44";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;278;355,5;357,308;1,96;2564,408;323,124;387,876;312,95;398,05;32,376;42,55;325,744;314,573;312,42;302,204;69192,629;51298,729;48084,439;43330,786;389,177;401,156;416,333;435,736;218748,446;248091,529;301200,858;365582,858;369,374;371,957;347,811;393,809;562,789;438,998;341,4;401,955;584,125;421,385;5,451;5,484;43,541;43,888;5,516;0,01;1;0,95;0,019;0,628;0,243;0,593;0,437;0,245
"45";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;144;236,234;234,902;1,96;2564,408;203,591;268,877;193,334;279,134;32,643;42,9;204,25;195,874;185,346;173,019;100907,723;92695,108;81501,236;70302,489;270,282;276,279;292,852;321,687;179955,652;194025,826;205678,155;240429,698;372,413;371,906;350,673;397,049;562,789;438,998;344,209;405,262;584,125;421,385;2,707;2,734;7,822;7,989;5,432;0,012;1;0,963;0,199;0,474;0,252;0,807;0,37;0,254
"46";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;121;96,028;95,18;1,96;2564,408;89,766;102,29;87,799;104,257;6,262;8,229;89,738;87,802;85,892;81,803;3867,563;3509,435;3355,841;2785,974;102,224;104,319;106,784;110,395;6442,501;6695,414;7972,159;9094,552;71,438;72,878;67,267;76,163;562,789;438,998;66,028;77,739;584,125;421,385;2,248;2,299;6,134;6,307;2,144;0,02;1;0,88;0,795;0,926;0,914;0,118;0,103;0,914
"47";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;197;43,632;42,968;1,96;2564,408;40,64;46,624;39,7;47,564;2,992;3,932;40,829;40,164;38,47;37,259;802,218;736,575;584,365;470,686;46,598;47,698;48,456;50,04;1574,831;1694,941;1893,241;2199,076;34,133;33,87;32,141;36,391;562,789;438,998;31,548;37,144;584,125;421,385;3,071;3,276;12,685;14,161;1,244;0,014;1;0,801;0,019;0,438;0,892;0,68;0,099;0,893
"48";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;281;86,932;86,89;1,96;2564,408;85,882;87,982;85,552;88,312;1,05;1,38;85,886;85,616;85,264;84,642;112,304;105,59;96,889;90,366;88,068;88,35;88,756;89,216;179,194;190,792;221,697;264,104;11,975;12,014;11,276;12,768;562,789;438,998;11,069;13,032;584,125;421,385;1,73;1,889;5,441;6,811;0,342;0,022;1;0,964;0,142;0,418;0,201;0,589;0,519;0,201
"49";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;263;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;NA;1;1;NA
"50";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;196;47,412;47,794;1,96;2564,408;43,883;50,941;42,774;52,05;3,529;4,638;43,86;42,814;42,586;40,818;1198,712;1121,864;1031,483;923,36;51,286;52,417;53,8;55,631;2062,109;2235,928;2501,516;2728,62;40,265;41,294;37,914;42,929;562,789;438,998;37,216;43,817;584,125;421,385;2,379;2,503;6,488;7,439;0,906;0,01;1;0,904;0,55;0,927;0,55;0,293;0,806;0,552
"51";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;134;182,656;178,238;1,96;2564,408;161,096;204,216;154,321;210,991;21,56;28,335;162,31;157,438;144,644;137,754;42740,21;39646,434;32473,325;26842,268;205,462;212,824;216,565;225,621;81815,741;86228,375;92318,037;101748,227;245,976;243,525;231,616;262,247;562,789;438,998;227,347;267,672;584,125;421,385;3,062;3,119;10,684;10,926;5,702;0,026;1;0,816;0,188;0,525;0,373;0,947;0,963;0,374
"52";"avaliaArvores/A_25_10_2_Teste";"BKAssimetrico";3;250;203;11,486;11,664;1,96;2564,408;10,558;12,414;10,266;12,706;0,928;1,22;10,578;10,316;10,064;9,726;85,143;76,556;74,017;64,069;12,458;12,672;13,479;14,015;145,684;158,17;203,054;233,673;10,59;11,546;9,972;11,291;562,789;438,998;9,788;11,524;584,125;421,385;2,491;2,801;7,416;9,349;0,422;0,008;1;0,838;0,465;0,949;0,881;1;0,353;0,881
