NO,PROBABILIDADE
1,1.0
83,0.666
84,0.33299999999999996
85,0.5000004
86,0.5000004
87,0.3333333
88,0.6666666
89,0.6666666
90,0.3333333
91,0.5555555
92,0.4444444
93,0.6666666
94,0.3333333
95,0.5000001000000001
96,0.5000001000000001
