NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
88,31,10,4,0.3333333
88,34,11,4,0.3333333
88,37,12,4,0.3333333
92,40,13,4,0.3333333
92,43,14,4,0.3333333
92,46,15,4,0.3333333
91,49,16,4,0.3333333
91,52,17,4,0.3333333
91,55,18,4,0.3333333
87,58,19,4,0.3333333
87,61,20,4,0.3333333
87,64,21,4,0.3333333
89,67,22,4,0.3333333
89,70,23,4,0.3333333
89,73,24,4,0.3333333
90,76,25,4,0.3333333
90,79,26,4,0.3333333
90,82,27,4,0.3333333
1,83,1,2,0.222
1,84,2,2,0.222
1,85,3,2,0.222
1,86,4,2,0.33299999999999996
83,87,1,3,0.5000001000000001
83,88,2,3,0.5000001000000001
84,89,1,3,0.5000001000000001
84,90,2,3,0.5000001000000001
85,91,1,3,0.5000001000000001
85,92,2,3,0.5000001000000001
86,93,1,3,0.5555555
86,94,2,3,0.4444444
93,95,1,4,0.4
93,96,2,4,0.2
93,97,3,4,0.4
94,98,1,4,0.25
94,99,2,4,0.5
94,100,3,4,0.25
