NOME_UHE,NO,VAZAO
6,1,0.0
17,1,0.0
217,1,0.0
156,1,0.0
275,1,0.0
6,2,1994.0
17,2,3267.0
217,2,172.0
156,2,2404.0
275,2,27182.0
6,3,3270.0
17,3,7272.0
217,3,330.0
156,3,2523.0
275,3,24412.0
6,4,1550.0
17,4,3958.0
217,4,196.0
156,4,1381.0
275,4,29868.0
6,5,1994.0
17,5,3267.0
217,5,172.0
156,5,2404.0
275,5,27182.0
6,6,3270.0
17,6,7272.0
217,6,330.0
156,6,2523.0
275,6,24412.0
6,7,2419.0
17,7,5036.0
217,7,98.0
156,7,1969.0
275,7,25661.0
6,8,1994.0
17,8,3267.0
217,8,172.0
156,8,2404.0
275,8,27182.0
6,9,3270.0
17,9,7272.0
217,9,330.0
156,9,2523.0
275,9,24412.0
6,10,1218.0
17,10,2731.0
217,10,640.0
156,10,974.0
275,10,15618.0
6,11,1994.0
17,11,3267.0
217,11,172.0
156,11,2404.0
275,11,27182.0
6,12,1090.0
17,12,2010.0
217,12,740.0
156,12,1147.0
275,12,44737.0
6,13,810.0
17,13,1882.0
217,13,350.0
156,13,858.0
275,13,43491.0
6,14,1994.0
17,14,3267.0
217,14,172.0
156,14,2404.0
275,14,27182.0
6,15,1090.0
17,15,2010.0
217,15,740.0
156,15,1147.0
275,15,44737.0
6,16,1804.0
17,16,3139.0
217,16,194.0
156,16,1494.0
275,16,39583.0
6,17,1994.0
17,17,3267.0
217,17,172.0
156,17,2404.0
275,17,27182.0
6,18,1090.0
17,18,2010.0
217,18,740.0
156,18,1147.0
275,18,44737.0
6,19,541.0
17,19,879.0
217,19,860.0
156,19,503.0
275,19,28666.0
6,20,1994.0
17,20,3267.0
217,20,172.0
156,20,2404.0
275,20,27182.0
6,21,1149.0
17,21,1728.0
217,21,72.0
156,21,1126.0
275,21,18884.0
6,22,830.0
17,22,1750.0
217,22,113.0
156,22,850.0
275,22,26177.0
6,23,1994.0
17,23,3267.0
217,23,172.0
156,23,2404.0
275,23,27182.0
6,24,1149.0
17,24,1728.0
217,24,72.0
156,24,1126.0
