iter,est,no,usina,Indep,Coef
5,4,98,6,31430.0,-30.0
5,4,99,6,18770.0,-30.0
5,4,100,6,24740.0,-30.0
5,4,101,6,32105.0,-30.0
5,4,102,6,16700.0,-30.0
5,4,103,6,37130.0,-30.0
5,4,104,6,26570.0,-30.0
5,4,105,6,21109.999999999996,-30.0
5,4,106,6,41539.99999999999,-30.0
5,3,85,6,49715.70607814286,-30.0
5,3,86,6,8656.667797999999,-8.333335
5,3,87,6,24751.01448285712,-27.14284899999997
5,3,88,6,53932.84826028571,-30.000000000000004
5,2,83,6,32219.23490130055,-20.000006769231007
5,2,84,6,58485.01033383335,-30.0
5,1,1,6,95792.68734045123,-30.0
