NOME_UHE,NO,VAZAO
6,1,0.0
17,1,0.0
156,1,0.0
275,1,0.0
6,2,1044.0
17,2,2474.0
156,2,471.0
275,2,7341.0
6,3,2565.0
17,3,4737.0
156,3,3226.0
275,3,14236.0
6,4,1159.0
17,4,2807.0
156,4,1047.0
275,4,17095.0
6,5,1044.0
17,5,2474.0
156,5,471.0
275,5,7341.0
6,6,2565.0
17,6,4737.0
156,6,3226.0
275,6,14236.0
6,7,1660.0
17,7,3472.0
156,7,2369.0
275,7,23002.0
6,8,1044.0
17,8,2474.0
156,8,471.0
275,8,7341.0
6,9,2565.0
17,9,4737.0
156,9,3226.0
275,9,14236.0
6,10,1007.0
17,10,1860.0
156,10,1066.0
275,10,10864.0
6,11,1044.0
17,11,2474.0
156,11,471.0
275,11,7341.0
6,12,591.0
17,12,1717.0
156,12,379.0
275,12,24120.0
6,13,484.0
17,13,1677.0
156,13,123.0
275,13,24027.0
6,14,1044.0
17,14,2474.0
156,14,471.0
275,14,7341.0
6,15,591.0
17,15,1717.0
156,15,379.0
275,15,24120.0
6,16,1024.0
17,16,2398.0
156,16,2234.0
275,16,29655.0
6,17,1044.0
17,17,2474.0
156,17,471.0
275,17,7341.0
6,18,591.0
17,18,1717.0
156,18,379.0
275,18,24120.0
6,19,373.0
17,19,833.0
156,19,128.0
275,19,17014.0
6,20,1044.0
17,20,2474.0
156,20,471.0
275,20,7341.0
6,21,787.0
17,21,1804.0
156,21,254.0
275,21,6531.0
6,22,551.0
17,22,1696.0
156,22,99.0
275,22,11448.0
6,23,1044.0
17,23,2474.0
156,23,471.0
275,23,7341.0
6,24,787.0
17,24,1804.0
156,24,254.0
275,24,6531.0
6,25,1086.0
17,25,2415.0
156,25,2388.0
275,25,17617.0
6,26,1044.0
17,26,2474.0
156,26,471.0
275,26,7341.0
6,27,787.0
17,27,1804.0
156,27,254.0
275,27,6531.0
6,28,432.0
17,28,854.0
156,28,103.0
275,28,6650.0
6,29,2224.0
17,29,3806.0
156,29,3452.0
275,29,19021.0
6,30,3076.0
17,30,5324.0
156,30,3676.0
