iter,est,no,usina,Indep,Coef
3,4,43,6,8899.999999999995,-9.999999999999998
3,4,46,6,33080.00000000001,-30.0
3,4,95,6,3000.0,0.0
3,4,96,6,28220.0,-30.0
3,4,97,6,22325.0,-30.0
3,4,98,6,3000.0,0.0
3,4,99,6,3000.0,0.0
3,4,100,6,3000.0,0.0
3,3,87,6,26059.998623,-30.0
3,3,88,6,13193.332513999996,-19.999998000000005
3,3,89,6,56129.99863700001,-30.0
3,3,90,6,70889.998664,-30.0
3,3,91,6,58669.998632,-30.0
3,3,92,6,36319.99686800001,-23.333331000000005
3,3,93,6,23376.800000000003,-18.0
3,3,94,6,6000.0,0.0
3,2,83,6,40826.669750033165,-30.0
3,2,84,6,92330.00764029985,-30.000006000000003
3,2,85,6,63585.00399349993,-30.0
3,2,86,6,14563.776621400002,-9.999998999999999
3,1,1,6,98526.39088213712,-30.0
4,4,58,6,24740.0,-30.0
4,4,61,6,14930.0,-30.0
4,4,64,6,31430.0,-30.0
4,4,31,6,18770.0,-30.0
4,4,34,6,3000.0,0.0
4,4,37,6,25850.0,-30.0
4,4,67,6,32690.0,-30.0
4,4,70,6,22610.0,-30.0
4,4,73,6,38420.0,-30.0
4,4,76,6,36680.0,-30.0
4,4,79,6,26570.0,-30.0
4,4,82,6,41540.0,-30.0
4,4,49,6,31129.999999999996,-30.0
4,4,52,6,21110.0,-30.0
4,4,55,6,37130.0,-30.0
4,4,40,6,26570.0,-30.0
4,4,43,6,16700.0,-30.0
4,4,46,6,33080.0,-30.0
4,4,95,6,6364.9999999999945,-9.999999999999998
4,4,96,6,28220.000000000004,-30.0
4,4,97,6,22325.000000000004,-30.0
4,4,98,6,3000.0,0.0
4,4,99,6,3000.0,0.0
4,4,100,6,3000.0,0.0
4,3,87,6,26059.998623,-30.0
4,3,88,6,13193.332513999996,-19.999998000000005
4,3,89,6,56129.99863700001,-30.0
4,3,90,6,70889.998664,-30.0
4,3,91,6,58669.998631999995,-30.0
4,3,92,6,41339.99862499999,-30.0
4,3,93,6,25301.199999999993,-22.0
4,3,94,6,6000.0,0.0
4,2,83,6,40826.669750033165,-30.0
4,2,84,6,92330.00764029985,-30.000006000000003
4,2,85,6,63585.00411149974,-30.0
4,2,86,6,14563.776693500007,-9.999999999999998
4,1,1,6,98526.39093234239,-30.0
