NOME_UHE,NO,VAZAO
6,1,0.0
17,1,0.0
156,1,0.0
275,1,0.0
6,2,1044.0
17,2,2474.0
156,2,471.0
275,2,7341.0
6,3,2565.0
17,3,4737.0
156,3,3226.0
275,3,14236.0
6,4,1159.0
17,4,2807.0
156,4,1047.0
275,4,17095.0
6,5,1660.0
17,5,3472.0
156,5,2369.0
275,5,23002.0
6,6,1007.0
17,6,1860.0
156,6,1066.0
275,6,10864.0
6,7,591.0
17,7,1717.0
156,7,379.0
275,7,24120.0
6,8,484.0
17,8,1677.0
156,8,123.0
275,8,24027.0
6,9,1024.0
17,9,2398.0
156,9,2234.0
275,9,29655.0
6,10,373.0
17,10,833.0
156,10,128.0
275,10,17014.0
6,11,787.0
17,11,1804.0
156,11,254.0
275,11,6531.0
6,12,551.0
17,12,1696.0
156,12,99.0
275,12,11448.0
6,13,1086.0
17,13,2415.0
156,13,2388.0
275,13,17617.0
6,14,432.0
17,14,854.0
156,14,103.0
275,14,6650.0
6,15,2224.0
17,15,3806.0
156,15,3452.0
275,15,19021.0
6,16,3076.0
17,16,5324.0
156,16,3676.0
275,16,23094.0
6,17,1551.0
17,17,3261.0
156,17,1611.0
275,17,23071.0
6,18,2041.0
17,18,3914.0
156,18,2878.0
275,18,28729.0
6,19,1390.0
17,19,2300.0
156,19,1632.0
275,19,16133.0
6,20,1173.0
17,20,2380.0
156,20,1505.0
275,20,31729.0
6,21,903.0
17,21,2161.0
156,21,824.0
275,21,29034.0
6,22,1415.0
17,22,2851.0
156,22,2185.0
275,22,34530.0
6,23,760.0
17,23,1273.0
156,23,842.0
275,23,21716.0
6,24,1430.0
17,24,2525.0
156,24,1261.0
275,24,13680.0
6,25,991.0
17,25,2200.0
156,25,738.0
275,25,16445.0
6,26,1498.0
17,26,2888.0
156,26,2120.0
275,26,22385.0
6,27,844.0
17,27,1317.0
156,27,755.0
275,27,10328.0
6,28,768.0
17,28,1465.0
156,28,367.0
275,28,18896.0
6,29,2465.0
17,29,4278.0
156,29,3251.0
275,29,23001.0
6,30,1074.0
17,30,2421.0
156,30,1043.0
275,30,23009.0
6,31,1578.0
17,31,3099.0
156,31,2365.0
275,31,28670.0
6,32,924.0
17,32,1512.0
156,32,1061.0
275,32,16076.0
6,33,468.0
17,33,1211.0
156,33,344.0
275,33,31644.0
6,34,391.0
17,34,1266.0
156,34,108.0
275,34,28978.0
6,35,936.0
17,35,2016.0
156,35,2318.0
275,35,34475.0
6,36,295.0
17,36,526.0
156,36,113.0
275,36,21663.0
6,37,641.0
17,37,1291.0
156,37,227.0
275,37,13598.0
6,38,450.0
17,38,1281.0
156,38,89.0
275,38,16389.0
6,39,992.0
17,39,2033.0
156,39,2488.0
275,39,22332.0
6,40,344.0
17,40,549.0
156,40,92.0
275,40,10282.0
