"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf";"mediaLimSup";"stdOrig";"stdRed";"stdLimInf";"stdLimSup";"chi2_lower";"chi2_upper";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"467";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;206;12,268;12,33;1,96;0,858;11,41;13,126;9,791;9,849;9,219;10,438;562,789;438,998;0,513;0,519;-1,326;-1,286;0,194;0,014;1;0,95;0,913;0,904;0,951;0,898;0,69
"468";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;207;2,382;2,424;1,96;0,161;2,221;2,543;1,836;1,807;1,729;1,958;562,789;438,998;0,874;0,848;-0,455;-0,505;0,058;0,022;1;0,818;0,862;0,758;0,838;0,821;0,985
"469";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;209;254,796;253,726;1,96;9,197;245,599;263,993;104,921;105,114;98,797;111,862;562,789;438,998;-0,353;-0,339;-1,364;-1,37;1,906;0,022;1;0,919;0,98;0,658;0,919;0,965;0,961
"470";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;211;192,918;195,78;1,96;7,753;185,165;200,671;88,449;89,989;83,286;94,301;562,789;438,998;0,386;0,397;-0,728;-0,663;4,802;0,034;1;0,751;0,907;0,873;0,773;0,784;0,701
"471";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;215;368,59;363,466;1,96;40,558;328,032;409,148;462,714;457,744;435,703;493,324;562,789;438,998;1,381;1,358;0,54;0,449;9,428;0,042;0,997;0,911;0,875;0,671;0,92;0,909;0,903
"472";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;216;46,422;45,756;1,96;4,592;41,83;51,014;52,387;51,453;49,328;55,852;562,789;438,998;1,326;1,281;0,786;0,621;1,178;0,02;1;0,898;0,874;0,687;0,888;0,859;0,941
"473";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;217;197,01;197,89;1,96;19,031;177,979;216,041;217,115;218,47;204,44;231,477;562,789;438,998;1,022;1,041;-0,465;-0,392;5,716;0,02;1;0,968;0,496;0,522;0,962;0,92;0,621
"474";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;220;28,932;28,91;1,96;1,352;27,58;30,284;15,426;15,035;14,525;16,446;562,789;438,998;0,581;0,526;-0,239;-0,226;0,742;0,034;1;0,988;0,999;0,86;0,989;0,748;0,684
"475";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;222;218,206;214,4;1,96;16,112;202,094;234,318;183,812;176,431;173,082;195,971;562,789;438,998;0,924;1,026;-0,26;0,176;11,17;0,052;0,968;0,831;0,954;0,969;0,832;0,651;0,658
"476";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;227;1481,362;1471,278;1,96;56,669;1424,693;1538,031;646,524;637,572;608,782;689,292;562,789;438,998;0,969;0,946;-0,081;-0,157;18,48;0,026;1;0,875;0,796;0,679;0,873;0,864;0,929
"477";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;228;122,152;121,24;1,96;3,942;118,21;126,094;44,969;44,295;42,344;47,944;562,789;438,998;1,175;1,153;0,379;0,263;1,444;0,026;1;0,838;0,788;0,744;0,859;0,879;0,943
"478";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;229;2617,74;2609,604;1,96;39,538;2578,202;2657,278;451,081;443,998;424,748;480,92;562,789;438,998;0,485;0,368;-0,536;-0,677;19,232;0,028;1;0,856;0,925;0,997;0,869;0,801;0,75
"479";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;230;19,818;19,956;1,96;0,436;19,382;20,254;4,972;5,086;4,681;5,3;562,789;438,998;-0,089;-0,112;-1,013;-0,965;0,234;0,022;1;0,786;0,786;0,702;0,803;0,68;0,945
"480";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;237;547,842;548,246;1,96;11,095;536,747;558,937;126,581;129,665;119,192;134,955;562,789;438,998;1,323;1,326;0,855;0,852;5,2;0,026;1;0,975;0,994;0,729;0,971;0,793;0,571
"481";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;238;90,568;90,428;1,96;1,744;88,824;92,312;19,902;19,554;18,74;21,218;562,789;438,998;-0,611;-0,742;-0,551;-0,546;0,74;0,03;1;0,943;0,897;0,857;0,957;0,803;0,566
"482";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;239;174,746;174,534;1,96;3,274;171,472;178,02;37,351;36,704;35,171;39,822;562,789;438,998;-0,194;-0,299;-0,925;-0,979;1,424;0,028;1;0,954;0,972;0,948;0,96;0,755;0,515
"483";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;240;177,14;178,178;1,96;8,854;168,286;185,994;101,017;102,131;95,12;107,699;562,789;438,998;1,068;1,095;0,418;0,503;2,394;0,018;1;0,919;0,538;0,647;0,922;0,894;0,821
"484";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;241;16,7;16,678;1,96;0,39;16,31;17,09;4,451;4,417;4,191;4,746;562,789;438,998;0,261;0,34;-0,634;-0,681;0,178;0,012;1;0,961;0,856;0,882;0,969;0,885;0,86
"485";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;242;70,164;70,576;1,96;3,502;66,662;73,666;39,958;40,369;37,626;42,601;562,789;438,998;1,053;1,074;0,388;0,451;0,916;0,012;1;0,919;0,534;0,654;0,936;0,896;0,869
"486";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;243;41,79;42,004;1,96;2,305;39,485;44,095;26,301;26,472;24,766;28,041;562,789;438,998;-0,395;-0,377;-1,487;-1,512;0,546;0,024;1;0,936;0,844;0,854;0,94;0,852;0,777
"487";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;244;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"488";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;245;556,754;556,47;1,96;7,35;549,404;564,104;83,85;83,717;78,955;89,397;562,789;438,998;-0,256;-0,289;-0,663;-0,705;2,84;0,024;1;0,973;0,61;0,563;0,972;0,979;0,824
"489";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;246;752,958;752,524;1,96;23,461;729,497;776,419;267,658;265,553;252,033;285,364;562,789;438,998;0,016;0;-1,475;-1,498;5,178;0,036;1;0,987;0,863;0,758;0,991;0,841;0,575
"490";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;247;268,338;267,352;1,96;6,498;261,84;274,836;74,132;74,536;69,804;79,035;562,789;438,998;-0,17;-0,185;-1,62;-1,648;2,322;0,036;1;0,895;0,922;0,68;0,906;0,859;0,852
"491";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;248;10,082;10,042;1,96;0,259;9,823;10,341;2,958;2,87;2,786;3,154;562,789;438,998;-0,413;-0,421;-1,344;-1,312;0,144;0,026;1;0,89;0,551;0,258;0,892;0,591;0,941
"492";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;249;6,64;6,64;1,96;0,203;6,437;6,843;2,313;2,427;2,178;2,466;562,789;438,998;0,347;0,499;-0,078;0,055;0,14;0,01;1;1;0,142;0,226;1;0,611;0,867
"493";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;251;51,58;51,56;1,96;2,158;49,422;53,738;24,626;24,729;23,188;26,255;562,789;438,998;0,08;0,079;-1,4;-1,39;0,292;0,02;1;0,994;0,861;0,96;0,995;0,922;0,839
"494";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;252;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"495";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;253;76,38;76,184;1,96;3,866;72,514;80,246;44,105;44,595;41,531;47,023;562,789;438,998;-0,021;0;-1,466;-1,465;0,96;0,018;1;0,965;0,815;0,97;0,97;0,769;0,714
"496";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;254;51,328;50,886;1,96;6,598;44,73;57,926;75,279;74,447;70,885;80,259;562,789;438,998;1,562;1,578;0,745;0,828;1,066;0,016;1;0,953;0,723;0,858;0,956;0,913;0,755
"497";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;255;121,67;122,238;1,96;9,56;112,11;131,23;109,071;110,719;102,704;116,286;562,789;438,998;1,063;1,051;-0,209;-0,291;2,704;0,026;1;0,959;0,774;0,751;0,969;0,836;0,875
"498";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;257;638,082;637,592;1,96;31,084;606,998;669,166;354,634;358,089;333,932;378,093;562,789;438,998;-0,061;-0,031;-1,354;-1,347;6,562;0,024;1;0,989;0,764;0,961;0,985;0,835;0,692
"499";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;259;88,858;88,952;1,96;1,341;87,517;90,199;15,303;15,247;14,41;16,315;562,789;438,998;1,6;1,566;1,388;1,239;0,386;0,042;0,997;0,951;0,44;0,521;0,944;0,964;0,864
"500";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;261;18,084;18,124;1,96;0,481;17,603;18,565;5,488;5,334;5,168;5,851;562,789;438,998;-0,559;-0,507;-1,024;-1,125;0,16;0,014;1;0,941;0,58;0,473;0,935;0,641;0,738
"501";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;262;86,182;83,404;1,96;3,825;82,357;90,007;43,64;41,286;41,092;46,527;562,789;438,998;0,784;0,779;-0,747;-0,778;3,102;0,05;0,978;0,508;0,453;0,434;0,619;0,566;0,478
"502";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;263;0,216;0,192;1,96;0,037;0,179;0,253;0,421;0,409;0,397;0,449;562,789;438,998;1,54;1,824;0,841;2,081;0,028;0,016;1;0,562;0,838;0,85;0,661;0,789;0,786
"503";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;266;2462,724;2457,044;1,96;45,238;2417,486;2507,962;516,103;520,333;485,975;550,244;562,789;438,998;0,12;0,129;-0,902;-0,955;20,54;0,044;0,995;0,913;0,75;0,561;0,917;0,892;0,427
"504";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;269;971,226;967,504;1,96;24,543;946,683;995,769;280,006;275,156;263,66;298,529;562,789;438,998;0,684;0,658;-0,803;-0,889;7,966;0,014;1;0,893;0,668;0,547;0,897;0,771;0,497
"505";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;270;675,162;676,084;1,96;36,823;638,339;711,985;420,106;422,803;395,582;447,897;562,789;438,998;0,012;0,013;-1,315;-1,313;8,978;0,04;0,999;0,983;0,96;0,705;0,987;0,872;0,764
"506";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;271;1892,556;1886,098;1,96;76,347;1816,209;1968,903;871,027;877,533;820,18;928,647;562,789;438,998;0,816;0,811;-0,728;-0,742;12,998;0,048;0,985;0,942;0,969;0,921;0,941;0,909;0,951
"507";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;273;628,268;627,964;1,96;32,24;596,028;660,508;367,816;369,981;346,344;392,147;562,789;438,998;-0,056;-0,044;-1,597;-1,594;5,596;0,02;1;0,993;0,884;0,918;0,994;0,868;0,701
"508";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;275;8907,852;8886,732;1,96;224,688;8683,164;9132,54;2563,398;2565,112;2413,756;2732,971;562,789;438,998;0,486;0,475;-1,274;-1,282;55,548;0,026;1;0,935;0,995;0,981;0,928;0,995;0,739
"509";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;277;416,534;414,58;1,96;16,605;399,929;433,139;189,442;188,994;178,383;201,974;562,789;438,998;-0,739;-0,723;-1,013;-1,032;2,89;0,028;1;0,918;0,677;0,515;0,932;0,974;0,559
"510";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;278;252,35;254,834;1,96;6,405;245,945;258,755;73,078;74,487;68,812;77,912;562,789;438,998;-0,212;-0,302;-1,135;-1,173;4,124;0,048;0,985;0,739;0,646;0,675;0,754;0,697;0,751
"511";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;279;1056,604;1056,738;1,96;8,397;1048,207;1065,001;95,802;89,823;90,21;102,14;562,789;438,998;-0,013;-0,016;-0,48;-0,408;6,462;0,038;0,999;0,988;0,839;0,679;0,994;0,524;0,787
"512";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;280;4,224;4,216;1,96;0,081;4,143;4,305;0,924;1,053;0,87;0,985;562,789;438,998;0,425;0,455;0,172;-0,172;0,124;0,048;0,985;0,938;0,025;0,03;0,955;0,456;0,585
"513";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;281;94,32;94,27;1,96;1,154;93,166;95,474;13,17;13,326;12,401;14,041;562,789;438,998;0,515;0,459;-1,158;-1,325;0,47;0,018;1;0,97;0,794;0,56;0,972;0,823;0,744
"514";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;283;125,332;119,602;1,96;10,472;114,86;135,804;119,468;107,809;112,494;127,372;562,789;438,998;1,45;1,275;1,987;1,228;7,018;0,032;1;0,605;0,136;0,355;0,7;0,532;0,887
"515";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;284;15,368;15,414;1,96;0,869;14,499;16,237;9,918;9,854;9,339;10,575;562,789;438,998;0,571;0,526;-0,838;-0,891;0,318;0,032;1;0,963;0,688;0,618;0,964;0,91;0,77
"516";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;285;32955,448;32947,978;1,96;236,674;32718,774;33192,122;2700,151;2686,907;2542,526;2878,771;562,789;438,998;-0,488;-0,48;-0,846;-0,867;67,95;0,022;1;0,978;0,862;0,752;0,983;0,937;0,585
"517";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;286;53,02;52,818;1,96;1,771;51,249;54,791;20,206;20,236;19,026;21,542;562,789;438,998;1,023;1,039;0,123;0,167;0,386;0,016;1;0,921;0,747;0,747;0,903;0,98;0,999
"518";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;287;834,2;824,518;1,96;14,905;819,295;849,105;170,042;161,492;160,115;181,29;562,789;438,998;-0,308;-0,351;-0,422;-0,386;12,954;0,038;0,999;0,555;0,788;0,862;0,608;0,592;0,38
"519";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;288;11788,832;11792,91;1,96;198,914;11589,918;11987,746;2269,357;2268,391;2136,88;2419,479;562,789;438,998;-0,096;-0,112;-0,744;-0,748;46,562;0,024;1;0,986;0,696;0,684;0,985;0,999;0,888
"520";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;290;1009,614;1006,896;1,96;27,344;982,27;1036,958;311,956;310,769;293,746;332,593;562,789;438,998;-0,315;-0,298;-0,806;-0,837;8,798;0,03;1;0,931;0,684;0,632;0,925;0,948;0,692
"521";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;291;909,362;907,652;1,96;18,394;890,968;927,756;209,854;207,71;197,603;223,736;562,789;438,998;0,289;0,315;-1,496;-1,457;5,878;0,036;1;0,935;0,869;0,829;0,952;0,805;0,761
"522";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;294;257,652;257,682;1,96;5,301;252,351;262,953;60,474;60,726;56,943;64,474;562,789;438,998;-0,126;-0,145;-1,346;-1,349;1,066;0,018;1;0,996;0,796;0,553;0,991;0,927;0,748
"523";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;295;108,25;108,19;1,96;1,533;106,717;109,783;17,488;17,563;16,467;18,645;562,789;438,998;-0,238;-0,21;-1,634;-1,61;0,364;0,02;1;0,973;0,992;0,69;0,972;0,882;0,913
"524";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;296;50,676;50,458;1,96;0,584;50,092;51,26;6,662;6,45;6,273;7,102;562,789;438,998;1,046;1,144;-0,014;-0,008;0,566;0,052;0,968;0,738;0,82;0,899;0,766;0,685;0,985
"525";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;297;13,646;13,664;1,96;0,141;13,505;13,787;1,61;1,691;1,516;1,717;562,789;438,998;-0,242;-0,156;-0,038;-0,268;0,114;0,034;1;0,915;0,265;0,295;0,917;0,531;0,927
"526";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;301;49,384;49,494;1,96;1,666;47,718;51,05;19,004;19,186;17,894;20,261;562,789;438,998;0,596;0,611;-0,631;-0,55;0,538;0,012;1;0,954;0,859;0,737;0,955;0,854;0,896
"527";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;320;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"528";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;121;134,252;134,652;1,96;5,626;128,626;139,878;64,182;63,828;60,435;68,428;562,789;438,998;1,168;1,135;0,06;0,017;1,372;0,046;0,991;0,95;0,572;0,518;0,97;0,929;0,55
"529";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;122;19,862;19,946;1,96;0,773;19,089;20,635;8,822;8,776;8,307;9,405;562,789;438,998;1,066;1,027;-0,024;-0,076;0,216;0,024;1;0,924;0,569;0,56;0,922;0,939;0,412
"530";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;123;179,072;180,018;1,96;10,64;168,432;189,712;121,384;123,438;114,298;129,414;562,789;438,998;0,303;0,36;-0,911;-0,781;3,07;0,024;1;0,939;0,871;0,914;0,938;0,77;0,85
"531";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;120;30,098;29,696;1,96;1,168;28,93;31,266;13,327;12,955;12,549;14,209;562,789;438,998;0,597;0,498;-0,145;-0,431;0,654;0,03;1;0,759;0,619;0,672;0,784;0,706;0,959
"532";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;125;111,564;111,664;1,96;7,406;104,158;118,97;84,49;84,294;79,558;90,08;562,789;438,998;0,726;0,693;-0,17;-0,317;2,084;0,016;1;0,991;0,905;0,846;0,991;0,971;0,493
"533";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;197;26,124;26,05;1,96;1,428;24,696;27,552;16,294;16,21;15,343;17,372;562,789;438,998;1,455;1,469;0,652;0,753;0,214;0,01;1;0,964;0,932;1;0,961;0,958;0,688
"534";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;198;40,51;40,626;1,96;0,767;39,743;41,277;8,746;8,794;8,235;9,324;562,789;438,998;0,572;0,516;-0,965;-1,107;0,328;0,012;1;0,895;0,89;0,733;0,896;0,918;0,904
"535";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;130;139,992;140,628;1,96;5,115;134,877;145,107;58,354;61,113;54,948;62,214;562,789;438,998;1,173;1,278;1,829;1,718;3,236;0,034;1;0,917;0,725;0,968;0,928;0,652;0,488
"536";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;201;16,738;16,734;1,96;0,434;16,304;17,172;4,952;4,99;4,663;5,279;562,789;438,998;0,045;0,059;-0,703;-0,67;0,152;0,014;1;0,994;0,642;0,529;0,997;0,905;0,645
"537";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;129;348,278;349,81;1,96;12,42;335,858;360,698;141,691;148,104;133,42;151,064;562,789;438,998;1,005;1,125;1,406;1,37;8,192;0,026;1;0,917;0,774;0,976;0,917;0,688;0,498
"538";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;202;7,896;7,896;1,96;0,206;7,69;8,102;2,347;2,368;2,21;2,502;562,789;438,998;0,022;0,037;-0,636;-0,559;0,056;0,006;1;1;0,668;0,5;1;0,887;0,621
"539";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;203;7,814;7,814;1,96;0,206;7,608;8,02;2,354;2,335;2,216;2,509;562,789;438,998;-0,004;-0,03;-0,76;-0,729;0,036;0;1;1;0,55;0,415;1;0,899;0,756
"540";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;37;699,392;700,122;1,96;15,251;684,141;714,643;173,994;177,109;163,837;185,504;562,789;438,998;1,318;1,334;0,561;0,566;5,342;0,018;1;0,967;0,86;0,697;0,973;0,846;0,663
"541";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;38;789,96;790,504;1,96;15,843;774,117;805,803;180,75;183,59;170,198;192,707;562,789;438,998;1,384;1,403;0,611;0,632;5,44;0,026;1;0,976;0,81;0,596;0,974;0,871;0,603
"542";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;39;964,678;965,104;1,96;17,748;946,93;982,426;202,478;204,534;190,658;215,872;562,789;438,998;1,366;1,391;0,488;0,53;6,162;0,032;1;0,983;0,747;0,48;0,986;0,893;0,584
"543";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;40;1141,842;1143,198;1,96;19,331;1122,511;1161,173;220,537;222,059;207,663;235,126;562,789;438,998;0,626;0,654;-0,835;-0,77;6,344;0,016;1;0,951;0,901;0,622;0,957;0,911;0,571
"544";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;42;1212,03;1213,866;1,96;20,976;1191,054;1233,006;239,308;240,817;225,338;255,138;562,789;438,998;0,415;0,436;-1,138;-1,087;7,096;0,024;1;0,939;0,989;0,729;0,947;0,907;0,605
"545";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;43;1250,584;1252,88;1,96;21,146;1229,438;1271,73;241,245;242,785;227,162;257,204;562,789;438,998;0,203;0,218;-1,086;-1,044;7,748;0,032;1;0,925;0,871;0,928;0,932;0,917;0,612
"546";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;45;8598,39;8597,092;1,96;234,396;8363,994;8832,786;2674,157;2671,456;2518,049;2851,057;562,789;438,998;0,293;0,289;-1,091;-1,082;28,246;0,018;1;0,996;0,982;0,948;0,994;0,987;0,96
"547";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;46;9496,862;9494,794;1,96;226,618;9270,244;9723,48;2585,423;2582,732;2434,495;2756,453;562,789;438,998;0,481;0,476;-0,983;-0,975;32,084;0,026;1;0,994;0,969;0,997;0,991;0,985;0,783
"548";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;66;14036,574;14032,796;1,96;257,478;13779,096;14294,052;2937,491;2935,231;2766,01;3131,811;562,789;438,998;0,935;0,927;-0,513;-0,535;51,902;0,03;1;0,99;0,914;0,904;0,993;0,989;0,625
"549";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;75;918,448;911,304;1,96;54,753;863,695;973,201;624,659;619,693;588,194;665,981;562,789;438,998;1,122;1,157;-0,304;-0,253;13,94;0,048;0,985;0,909;0,683;0,751;0,901;0,908;0,587
"550";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;292;9925,876;9931,356;1,96;167,599;9758,277;10093,475;1912,094;1914,177;1800,473;2038,583;562,789;438,998;-0,615;-0,628;-0,777;-0,763;37,36;0,024;1;0,977;0,607;0,624;0,971;0,986;0,901
"551";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;302;1862,932;1861,518;1,96;47,097;1815,835;1910,029;537,313;532,688;505,947;572,857;562,789;438,998;1,739;1,706;1,381;1,189;6,718;0,01;1;0,979;0,841;0,926;0,979;0,922;0,971
"552";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;318;110,168;110,39;1,96;3,714;106,454;113,882;42,371;42,829;39,898;45,174;562,789;438,998;0,598;0,618;-0,631;-0,54;1,25;0,01;1;0,959;0,864;0,732;0,957;0,865;0,86
"553";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;131;230,2;231,284;1,96;13,855;216,345;244,055;158,063;159,301;148,836;168,52;562,789;438,998;0,008;0,018;-1,522;-1,512;2,852;0,03;1;0,946;0,83;0,944;0,944;0,827;0,642
"554";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;306;198,846;199,922;1,96;13,189;185,657;212,035;150,468;151,691;141,685;160,422;562,789;438,998;0,076;0,084;-1,5;-1,493;2,58;0,02;1;0,944;0,826;0,893;0,951;0,825;0,639
"555";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;132;23,896;23,912;1,96;0,571;23,325;24,467;6,512;6,555;6,131;6,942;562,789;438,998;-0,157;-0,163;-0,719;-0,715;0,18;0,012;1;0,981;0,646;0,548;0,988;0,883;0,683
"556";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;21;363,284;364,312;1,96;14,706;348,578;377,99;167,781;169,218;157,987;178,88;562,789;438,998;-0,086;-0,078;-1,505;-1,491;3,096;0,022;1;0,952;0,819;0,98;0,958;0,837;0,612
"557";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;126;661,448;662,73;1,96;17,87;643,578;679,318;203,875;205,352;191,973;217,362;562,789;438,998;-0,459;-0,452;-1,179;-1,161;3,302;0,024;1;0,95;0,791;0,957;0,957;0,891;0,667
"558";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;299;1252,776;1257,104;1,96;43,065;1209,711;1295,841;491,318;497,731;462,636;523,819;562,789;438,998;-0,331;-0,303;-1,269;-1,258;11,524;0,022;1;0,931;0,828;0,89;0,934;0,747;0,799
"559";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;19;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"560";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;304;0,156;0,158;1,96;0,04;0,116;0,196;0,456;0,466;0,429;0,486;562,789;438,998;3,371;3,473;12,63;13,536;0,002;0;1;0,966;0,937;0,792;0,988;0,907;0,717
"561";"avaliaArvores/A_125_2_2";"BKAssimetrico";2;125;303;31,346;31,422;1,96;0,902;30,444;32,248;10,291;10,305;9,691;10,972;562,789;438,998;-0,741;-0,782;-0,743;-0,686;0,196;0,014;1;0,941;0,984;0,795;0,952;0,982;0,817
"562";"avaliaArvores/A_125_2_2";"BKSimetrico";4;500;1;79,578;79,578;1,96;1,725;77,853;81,303;19,684;19,684;18,535;20,986;562,789;438,998;0,285;0,285;-1,312;-1,312;0;0;1;1;1;1;1;1;1
"563";"avaliaArvores/A_125_2_2";"BKSimetrico";4;500;2;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"564";"avaliaArvores/A_125_2_2";"BKSimetrico";4;500;6;350,984;350,984;1,96;9,433;341,551;360,417;107,621;107,621;101,338;114,74;562,789;438,998;0,149;0,149;-1,048;-1,048;0;0;1;1;1;1;1;1;1
"565";"avaliaArvores/A_125_2_2";"BKSimetrico";4;500;7;83,458;83,458;1,96;2,156;81,302;85,614;24,594;24,594;23,159;26,221;562,789;438,998;1,232;1,232;0,552;0,552;0;0;1;1;1;1;1;1;1
"566";"avaliaArvores/A_125_2_2";"BKSimetrico";4;500;8;20,34;20,34;1,96;0,525;19,815;20,865;5,99;5,99;5,641;6,387;562,789;438,998;1,265;1,265;0,571;0,571;0;0;1;1;1;1;1;1;1
"567";"avaliaArvores/A_125_2_2";"BKSimetrico";4;500;9;9,512;9,512;1,96;0,247;9,265;9,759;2,82;2,82;2,655;3,006;562,789;438,998;1,267;1,267;0,546;0,546;0;0;1;1;1;1;1;1;1
"568";"avaliaArvores/A_125_2_2";"BKSimetrico";4;500;10;25,052;25,052;1,96;0,653;24,399;25,705;7,445;7,445;7,011;7,938;562,789;438,998;1,274;1,274;0,554;0,554;0;0;1;1;1;1;1;1;1
