NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
1516,13,1,4,0.5
1548,100,1,4,1.0
1524,160,1,4,0.5
1524,166,1,4,0.5
1535,319,1,4,0.5
1507,325,1,4,0.5
1510,385,1,4,0.5
1555,526,1,4,1.0
1507,532,1,4,0.5
1547,607,1,4,0.5
1554,616,1,4,1.0
1510,670,1,4,0.5
1546,724,1,4,1.0
1533,811,1,4,0.5
1549,946,1,4,1.0
1516,988,1,4,0.5
1552,1123,1,4,0.5
1553,1138,1,4,1.0
1551,1186,1,4,1.0
1533,1246,1,4,0.5
1556,1273,1,4,1.0
1547,1300,1,4,0.5
1552,1348,1,4,0.5
1535,1426,1,4,0.5
1,1502,1,2,0.09200000000000001
1,1503,2,2,0.5720000000000001
1,1504,3,2,0.12000000000000001
1,1505,4,2,0.18800000000000006
1,1506,5,2,0.02800000000000001
1502,1507,1,3,0.0434782
1502,1508,2,3,0.15217370000000002
1502,1509,3,3,0.15217370000000002
1502,1510,4,3,0.0434782
1502,1511,5,3,0.0652173
1502,1512,6,3,0.0869564
1502,1513,7,3,0.23913010000000004
1502,1514,8,3,0.1086955
1502,1515,9,3,0.0652173
1502,1516,10,3,0.0434782
1503,1517,1,3,0.13636350000000005
1503,1518,2,3,0.1083915
1503,1519,3,3,0.076923
1503,1520,4,3,0.19930050000000002
1503,1521,5,3,0.3251745000000001
1503,1522,6,3,0.0314685
1503,1523,7,3,0.013986
1503,1524,8,3,0.006993
1503,1525,9,3,0.076923
1503,1526,10,3,0.0244755
1504,1527,1,3,0.20000040000000002
1504,1528,2,3,0.10000020000000001
1504,1529,3,3,0.11666690000000002
1504,1530,4,3,0.1500003
1504,1531,5,3,0.0666668
1504,1532,6,3,0.0666668
1504,1533,7,3,0.0333334
1504,1534,8,3,0.0666668
1504,1535,9,3,0.0333334
1504,1536,10,3,0.166667
1505,1537,1,3,0.0638298
1505,1538,2,3,0.106383
1505,1539,3,3,0.031914899999999996
1505,1540,4,3,0.22340429999999994
1505,1541,5,3,0.031914899999999996
1505,1542,6,3,0.20212769999999997
1505,1543,7,3,0.106383
1505,1544,8,3,0.0638298
1505,1545,9,3,0.15957449999999998
1505,1546,10,3,0.0106383
1506,1547,1,3,0.1428572
1506,1548,2,3,0.0714286
1506,1549,3,3,0.0714286
1506,1550,4,3,0.21428579999999997
1506,1551,5,3,0.0714286
1506,1552,6,3,0.1428572
1506,1553,7,3,0.0714286
1506,1554,8,3,0.0714286
1506,1555,9,3,0.0714286
1506,1556,10,3,0.0714286
1508,1557,1,4,0.7142854999999999
1508,1558,2,4,0.2857142
1509,1559,1,4,0.5714284
1509,1560,2,4,0.4285713
1511,1561,1,4,0.3333333
1511,1562,2,4,0.6666666
1512,1563,1,4,0.5
1512,1564,2,4,0.5
1513,1565,1,4,0.7272728
1513,1566,2,4,0.2727273
1514,1567,1,4,0.4
1514,1568,2,4,0.6000000000000001
1515,1569,1,4,0.6666666
1515,1570,2,4,0.3333333
1517,1571,1,4,0.615384
1517,1572,2,4,0.38461500000000015
1518,1573,1,4,0.7419362999999997
1518,1574,2,4,0.2580648
1519,1575,1,4,0.8181809999999999
1519,1576,2,4,0.181818
1520,1577,1,4,0.7368437999999999
1520,1578,2,4,0.2631585
1521,1579,1,4,0.7956998000000001
1521,1580,2,4,0.20430130000000002
1522,1581,1,4,0.5555555
1522,1582,2,4,0.4444444
1523,1583,1,4,0.75
1523,1584,2,4,0.25
1525,1585,1,4,0.7727265
1525,1586,2,4,0.22727250000000002
1526,1587,1,4,0.4285713
1526,1588,2,4,0.5714284
1527,1589,1,4,0.8333330000000001
1527,1590,2,4,0.1666666
1528,1591,1,4,0.3333334
1528,1592,2,4,0.6666668
1529,1593,1,4,0.4285713
1529,1594,2,4,0.5714284
1530,1595,1,4,0.4444444
1530,1596,2,4,0.5555555
1531,1597,1,4,0.75
1531,1598,2,4,0.25
1532,1599,1,4,0.5
1532,1600,2,4,0.5
1534,1601,1,4,0.5
1534,1602,2,4,0.5
1536,1603,1,4,0.8
1536,1604,2,4,0.2
1537,1605,1,4,0.1666667
1537,1606,2,4,0.8333335
1538,1607,1,4,0.7
1538,1608,2,4,0.30000000000000004
1539,1609,1,4,0.6666666
1539,1610,2,4,0.3333333
1540,1611,1,4,0.809523
1540,1612,2,4,0.190476
1541,1613,1,4,0.3333333
1541,1614,2,4,0.6666666
1542,1615,1,4,0.4736844
1542,1616,2,4,0.526316
1543,1617,1,4,0.8
1543,1618,2,4,0.2
1544,1619,1,4,0.5000001000000001
1544,1620,2,4,0.5000001000000001
1545,1621,1,4,0.6000002999999999
1545,1622,2,4,0.4000001999999999
1550,1623,1,4,0.6666666
1550,1624,2,4,0.3333333
